Fréquence (Hz)	Niveau (dB)
5337,542725	-70,561653
5340,234375	-72,310844
5342,926025	-74,380783
5345,617676	-73,401779
5348,309326	-66,244728
5351,000977	-67,500214
5353,692627	-72,059937
5356,384277	-70,435799
5359,075928	-68,556038
5361,767578	-67,519958
5364,459229	-70,303612
5367,150879	-74,458336
5369,842529	-69,007011
5372,534180	-71,845589
5375,225830	-71,132561
5377,917480	-67,874619
5380,609131	-63,905487
5383,300781	-65,224602
5385,992432	-67,217644
5388,684082	-64,482582
5391,375732	-60,267246
5394,067383	-60,597149
5396,759033	-64,075676
5399,450684	-64,356911
5402,142334	-60,788780
5404,833984	-61,593014
5407,525635	-64,850204
5410,217285	-68,244896
5412,908936	-66,160568
5415,600586	-66,767845
5418,292236	-64,246346
5420,983887	-63,884617
5423,675537	-71,228539
5426,367188	-66,743034
5429,058838	-64,807327
5431,750488	-66,553772
5434,442139	-68,461067
5437,133789	-64,255241
5439,825439	-65,946846
5442,517090	-69,834427
5445,208740	-71,613258
5447,900391	-64,858032
5450,592041	-63,728596
5453,283691	-64,636131
5455,975342	-64,915283
5458,666992	-66,855476
5461,358643	-63,573734
5464,050293	-67,901215
5466,741943	-67,803871
5469,433594	-61,212002
5472,125244	-62,340733
5474,816895	-66,084381
5477,508545	-67,680725
5480,200195	-63,492264
5482,891846	-64,550819
5485,583496	-65,634972
5488,275146	-63,394558
5490,966797	-69,938408
5493,658447	-72,450142
5496,350098	-70,089218
5499,041748	-63,229668
5501,733398	-64,000404
5504,425049	-75,504395
5507,116699	-67,901535
5509,808350	-66,548790
5512,500000	-67,012070
5515,191650	-61,697147
5517,883301	-60,084503
5520,574951	-59,356739
5523,266602	-64,994759
5525,958252	-67,303291
5528,649902	-66,097893
5531,341553	-65,327805
5534,033203	-72,180656
5536,724854	-60,009144
5539,416504	-55,267796
5542,108154	-54,448421
5544,799805	-50,188187
5547,491455	-48,554581
5550,183105	-51,701405
5552,874756	-51,508533
5555,566406	-49,520699
5558,258057	-48,912876
5560,949707	-48,042961
5563,641357	-49,912880
5566,333008	-64,400063
5569,024658	-47,791241
5571,716309	-45,282700
5574,407959	-44,287308
5577,099609	-29,694492
5579,791260	-27,192806
5582,482910	-32,624866
5585,174561	-41,318584
5587,866211	-52,262756
5590,557861	-52,032124
5593,249512	-48,702473
5595,941162	-52,437473
5598,632812	-57,474033
5601,324463	-59,285583
5604,016113	-56,694836
5606,707764	-57,426777
5609,399414	-54,808350
5612,091064	-52,304459
5614,782715	-54,695438
5617,474365	-56,799355
5620,166016	-61,633701
5622,857666	-54,949318
5625,549316	-54,520626
5628,240967	-56,638866
5630,932617	-57,771107
5633,624268	-59,946533
5636,315918	-60,217709
5639,007568	-58,418076
5641,699219	-63,343479
5644,390869	-64,581238
5647,082520	-64,201706
5649,774170	-65,098404
5652,465820	-63,602528
5655,157471	-65,976990
5657,849121	-68,927742
5660,540771	-69,932800
5663,232422	-76,113274
5665,924072	-75,359680
5668,615723	-71,518463
5671,307373	-70,976494
5673,999023	-63,336594
5676,690674	-63,131050
5679,382324	-71,643723
5682,073975	-67,557816
5684,765625	-66,356400
5687,457275	-70,617409
5690,148926	-74,866646
5692,840576	-74,586220
5695,532227	-73,918419
5698,223877	-74,912178
5700,915527	-75,057404
5703,607178	-76,995499
5706,298828	-77,632195
5708,990479	-77,803352
5711,682129	-77,222305
5714,373779	-73,626701
5717,065430	-72,908554
5719,757080	-72,969208
5722,448730	-74,983055
5725,140381	-72,649384
5727,832031	-71,510376
5730,523682	-73,530891
5733,215332	-78,743637
5735,906982	-75,396912
5738,598633	-73,014519
5741,290283	-78,116646
5743,981934	-72,214661
5746,673584	-70,439148
5749,365234	-65,583328
5752,056885	-64,423843
5754,748535	-64,172691
5757,440186	-65,863373
5760,131836	-64,722908
5762,823486	-68,422882
5765,515137	-64,837875
5768,206787	-61,482090
5770,898438	-61,948563
5773,590088	-65,177094
5776,281738	-64,750107
5778,973389	-62,883514
5781,665039	-63,160900
5784,356689	-66,212982
5787,048340	-68,690514
5789,739990	-67,068604
5792,431641	-67,077255
5795,123291	-69,903107
5797,814941	-70,484367
5800,506592	-72,094337
5803,198242	-73,866165
5805,889893	-73,056984
5808,581543	-73,976036
5811,273193	-76,609741
5813,964844	-77,246750
5816,656494	-72,878784
5819,348145	-70,398148
5822,039795	-71,028320
5824,731445	-72,257553
5827,423096	-66,072243
5830,114746	-65,957611
5832,806396	-70,481560
5835,498047	-65,264671
5838,189697	-59,248775
5840,881348	-61,325447
5843,572998	-73,546036
5846,264648	-71,815483
5848,956299	-65,845383
5851,647949	-61,967026
5854,339600	-65,267715
5857,031250	-67,269485
5859,722900	-65,458229
5862,414551	-61,804058
5865,106201	-62,120380
5867,797852	-61,362572
5870,489502	-61,498638
5873,181152	-58,916328
5875,872803	-60,066032
5878,564453	-60,877995
5881,256104	-60,506180
5883,947754	-60,483105
5886,639404	-60,052643
5889,331055	-59,943668
5892,022705	-61,447384
5894,714355	-63,565510
5897,406006	-61,410442
5900,097656	-59,184681
5902,789307	-58,132011
5905,480957	-60,433388
5908,172607	-59,456017
5910,864258	-59,161579
5913,555908	-55,611706
5916,247559	-51,380875
5918,939209	-51,545364
5921,630859	-56,079723
5924,322510	-55,818493
5927,014160	-55,277725
5929,705811	-51,030678
5932,397461	-49,853947
5935,089111	-51,763309
5937,780762	-48,913097
5940,472412	-46,249184
5943,164062	-47,405434
5945,855713	-44,393581
5948,547363	-33,208755
5951,239014	-26,653957
5953,930664	-29,188658
5956,622314	-40,915398
5959,313965	-45,195179
5962,005615	-46,974415
5964,697266	-55,237373
5967,388916	-55,775295
5970,080566	-54,382988
5972,772217	-52,658894
5975,463867	-52,912029
5978,155518	-51,002632
5980,847168	-51,959541
5983,538818	-53,420856
5986,230469	-59,253448
5988,922119	-64,093712
5991,613770	-59,727097
5994,305420	-57,748413
5996,997070	-59,124699
5999,688721	-67,413460
6002,380371	-65,982155
6005,072021	-63,929863
6007,763672	-64,936905
6010,455322	-74,876610
6013,146973	-61,876774
6015,838623	-60,864056
6018,530273	-62,576542
6021,221924	-62,301060
6023,913574	-69,695305
6026,605225	-65,105690
6029,296875	-64,373306
6031,988525	-65,157539
6034,680176	-64,306961
6037,371826	-66,865967
6040,063477	-62,512531
6042,755127	-62,986801
6045,446777	-66,308479
6048,138428	-67,244850
6050,830078	-65,491180
6053,521729	-64,314217
6056,213379	-64,288254
6058,905029	-67,934227
6061,596680	-66,387634
6064,288330	-62,726692
6066,979980	-61,116982
6069,671631	-60,476635
6072,363281	-65,237915
6075,054932	-74,058250
6077,746582	-68,658325
6080,438232	-72,414528
6083,129883	-66,869637
6085,821533	-67,585327
6088,513184	-64,783806
6091,204834	-63,245136
6093,896484	-66,140030
6096,588135	-70,042343
6099,279785	-66,741417
6101,971436	-64,775429
6104,663086	-63,784348
6107,354736	-64,335533
6110,046387	-65,730629
6112,738037	-63,674129
6115,429688	-62,880535
6118,121338	-64,281578
6120,812988	-65,956673
6123,504639	-70,816521
6126,196289	-68,037712
6128,887939	-69,648720
6131,579590	-63,222649
6134,271240	-62,975273
6136,962891	-78,792694
6139,654541	-69,291794
6142,346191	-62,616669
6145,037842	-59,829655
6147,729492	-57,771389
6150,421143	-58,172119
6153,112793	-62,300926
6155,804443	-62,168819
6158,496094	-69,042336
6161,187744	-67,815979
6163,879395	-73,020088
6166,571045	-71,132042
6169,262695	-72,312134
6171,954346	-65,216232
6174,645996	-64,219498
6177,337646	-67,148468
6180,029297	-68,791115
6182,720947	-72,666275
6185,412598	-71,832130
6188,104248	-72,020111
6190,795898	-71,917259
6193,487549	-72,139076
6196,179199	-74,860100
6198,870850	-75,653625
6201,562500	-75,537498
6204,254150	-76,114929
6206,945801	-77,155525
6209,637451	-78,254120
6212,329102	-71,360237
6215,020752	-72,433495
6217,712402	-72,592453
6220,404053	-65,835197
6223,095703	-63,995266
6225,787354	-68,625488
6228,479004	-65,726097
6231,170654	-61,316963
6233,862305	-65,340530
6236,553955	-66,416359
6239,245605	-63,681973
6241,937256	-64,849464
6244,628906	-65,551933
6247,320557	-63,404854
6250,012207	-66,496933
6252,703857	-65,108650
6255,395508	-60,027504
6258,087158	-59,698929
6260,778809	-60,468830
6263,470459	-60,847832
6266,162109	-58,590157
6268,853760	-60,724140
6271,545410	-61,806007
6274,237061	-60,384792
6276,928711	-58,296017
6279,620361	-57,271740
6282,312012	-54,980011
6285,003662	-52,539303
6287,695312	-52,871376
6290,386963	-49,254250
6293,078613	-52,338535
6295,770264	-50,799831
6298,461914	-52,174301
6301,153564	-55,874680
6303,845215	-51,768440
6306,536865	-52,752728
6309,228516	-53,407616
6311,920166	-50,736012
6314,611816	-48,624973
6317,303467	-42,504375
6319,995117	-36,401020
6322,686768	-31,966394
6325,378418	-30,979307
6328,070068	-37,497311
6330,761719	-48,914509
6333,453369	-52,097839
6336,145020	-50,583206
6338,836670	-50,458317
6341,528320	-55,414795
6344,219971	-55,325844
6346,911621	-56,817154
6349,603271	-53,848656
6352,294922	-51,988285
6354,986572	-52,145241
6357,678223	-53,724770
6360,369873	-55,030094
6363,061523	-56,207302
6365,753174	-61,554501
6368,444824	-56,941456
6371,136475	-58,549255
6373,828125	-62,143005
6376,519775	-64,827087
6379,211426	-73,074974
6381,903076	-66,617096
6384,594727	-62,996975
6387,286377	-62,825981
6389,978027	-65,661354
6392,669678	-72,100456
6395,361328	-68,982056
6398,052979	-68,708061
6400,744629	-67,482971
6403,436279	-66,080299
6406,127930	-68,079399
6408,819580	-67,117203
6411,511230	-69,193230
6414,202881	-71,078529
6416,894531	-70,571617
6419,586182	-70,910637
6422,277832	-70,194382
6424,969482	-72,074486
6427,661133	-75,680901
6430,352783	-73,851181
6433,044434	-74,749672
6435,736084	-75,306801
6438,427734	-74,092560
6441,119385	-74,797935
6443,811035	-75,487648
6446,502686	-74,065216
6449,194336	-70,590302
6451,885986	-70,242256
6454,577637	-73,819023
6457,269287	-73,578941
6459,960938	-65,673111
6462,652588	-67,330750
6465,344238	-75,103096
6468,035889	-86,575432
6470,727539	-85,075089
6473,419189	-77,491447
6476,110840	-81,078712
6478,802490	-85,148849
6481,494141	-80,598358
6484,185791	-78,750168
6486,877441	-76,013687
6489,569092	-74,181831
6492,260742	-73,720100
6494,952393	-72,024307
6497,644043	-70,260254
6500,335693	-68,260742
6503,027344	-67,886627
6505,718994	-66,566238
6508,410645	-66,105377
6511,102295	-65,583710
6513,793945	-65,492897
6516,485596	-65,823036
6519,177246	-65,238739
6521,868896	-65,473106
6524,560547	-66,034904
6527,252197	-66,770241
6529,943848	-66,776352
6532,635498	-66,328995
6535,327148	-69,536278
6538,018799	-72,357895
6540,710449	-72,186790
6543,402100	-72,400932
6546,093750	-70,609818
6548,785400	-66,895020
6551,477051	-66,230080
6554,168701	-70,495872
6556,860352	-75,753616
6559,552002	-75,206314
6562,243652	-72,804581
6564,935303	-72,179962
6567,626953	-73,190071
6570,318604	-79,147934
6573,010254	-80,401657
6575,701904	-75,277657
6578,393555	-76,521729
6581,085205	-84,063423
6583,776855	-75,393059
6586,468506	-78,312332
6589,160156	-79,207901
6591,851807	-78,332443
6594,543457	-77,963303
6597,235107	-74,162102
6599,926758	-72,299728
6602,618408	-73,733139
6605,310059	-73,329659
6608,001709	-72,149513
6610,693359	-67,687210
6613,385010	-80,337807
6616,076660	-66,569046
6618,768311	-68,381470
6621,459961	-74,437073
6624,151611	-66,267387
6626,843262	-59,051418
6629,534912	-61,996418
6632,226562	-68,002327
6634,918213	-66,343452
6637,609863	-67,543030
6640,301514	-64,381760
6642,993164	-62,820007
6645,684814	-66,628395
6648,376465	-64,460747
6651,068115	-57,596619
6653,759766	-57,394207
6656,451416	-56,589798
6659,143066	-50,732098
6661,834717	-49,058666
6664,526367	-51,643696
6667,218018	-54,753227
6669,909668	-61,273350
6672,601318	-53,596119
6675,292969	-50,347157
6677,984619	-49,042667
6680,676270	-52,876003
6683,367920	-54,287514
6686,059570	-54,180527
6688,751221	-45,762508
6691,442871	-37,538250
6694,134521	-28,914133
6696,826172	-30,170877
6699,517822	-44,948277
6702,209473	-50,442791
6704,901123	-47,173286
6707,592773	-48,077995
6710,284424	-50,036777
6712,976074	-51,286118
6715,667725	-52,293285
6718,359375	-54,163559
6721,051025	-57,121006
6723,742676	-59,692684
6726,434326	-55,289009
6729,125977	-55,443356
6731,817627	-61,118713
6734,509277	-58,807434
6737,200928	-57,595535
6739,892578	-57,126549
6742,584229	-60,235161
6745,275879	-60,820621
6747,967529	-64,289078
6750,659180	-68,437691
6753,350830	-58,571148
6756,042480	-56,220860
6758,734131	-59,045696
6761,425781	-67,311012
6764,117432	-78,183540
6766,809082	-75,359001
6769,500732	-66,825806
6772,192383	-72,600197
6774,884033	-62,066647
6777,575684	-61,639290
6780,267334	-64,001266
6782,958984	-66,436401
6785,650635	-74,028061
6788,342285	-73,334846
6791,033936	-74,547066
6793,725586	-72,262108
6796,417236	-70,803009
6799,108887	-74,708664
6801,800537	-79,177498
6804,492188	-84,274185
6807,183838	-87,998932
6809,875488	-84,535080
6812,567139	-89,101936
6815,258789	-90,899544
6817,950439	-96,101921
6820,642090	-85,523117
6823,333740	-82,586884
6826,025391	-79,218094
6828,717041	-82,832245
6831,408691	-81,292328
6834,100342	-77,132523
6836,791992	-73,732651
6839,483643	-70,408676
6842,175293	-74,473000
6844,866943	-77,492729
6847,558594	-73,970795
6850,250244	-74,557495
6852,941895	-78,933472
6855,633545	-75,882660
6858,325195	-77,438034
6861,016846	-82,795364
6863,708496	-78,999352
6866,400146	-75,058578
6869,091797	-73,237572
6871,783447	-74,010414
6874,475098	-75,645432
6877,166748	-75,254768
6879,858398	-75,037651
6882,550049	-75,381073
6885,241699	-76,232597
6887,933350	-77,053246
6890,625000	-77,451218
6893,316650	-78,272194
6896,008301	-79,785309
6898,699951	-81,054024
6901,391602	-79,191849
6904,083252	-79,720612
6906,774902	-86,589981
6909,466553	-81,514130
6912,158203	-77,174675
6914,849854	-73,379669
6917,541504	-73,519890
6920,233154	-78,596703
6922,924805	-79,858154
6925,616455	-77,998795
6928,308105	-89,008087
6930,999756	-85,068390
6933,691406	-83,482109
6936,383057	-77,084869
6939,074707	-67,508514
6941,766357	-63,693481
6944,458008	-67,095360
6947,149658	-71,917320
6949,841309	-74,387527
6952,532959	-72,283401
6955,224609	-76,484627
6957,916260	-76,554253
6960,607910	-70,307144
6963,299561	-76,257919
6965,991211	-70,283432
6968,682861	-71,215904
6971,374512	-74,500275
6974,066162	-67,542648
6976,757812	-71,232597
6979,449463	-69,134483
6982,141113	-63,576530
6984,832764	-62,178688
6987,524414	-63,960781
6990,216064	-67,840927
6992,907715	-65,745415
6995,599365	-60,940334
6998,291016	-59,368568
7000,982666	-65,445198
7003,674316	-65,924698
7006,365967	-62,173260
7009,057617	-60,968151
7011,749268	-62,345749
7014,440918	-57,214096
7017,132568	-59,861233
7019,824219	-53,166576
7022,515869	-53,771553
7025,207520	-55,790428
7027,899170	-56,068962
7030,590820	-52,013706
7033,282471	-53,257584
7035,974121	-58,831543
7038,665771	-54,788017
7041,357422	-57,427628
7044,049072	-51,597252
7046,740723	-50,659462
7049,432373	-51,905968
7052,124023	-55,698830
7054,815674	-58,981663
7057,507324	-55,779686
7060,198975	-53,941814
7062,890625	-47,102882
7065,582275	-37,578915
7068,273926	-31,322668
7070,965576	-32,605804
7073,657227	-43,564503
7076,348877	-58,119289
7079,040527	-56,929821
7081,732178	-50,040215
7084,423828	-50,270885
7087,115479	-58,393833
7089,807129	-62,749367
7092,498779	-61,948528
7095,190430	-58,503300
7097,882080	-57,151539
7100,573730	-57,219528
7103,265381	-65,106148
7105,957031	-59,824894
7108,648682	-55,981186
7111,340332	-56,467033
7114,031982	-60,792439
7116,723633	-67,666496
7119,415283	-66,481903
7122,106934	-62,013580
7124,798584	-62,370304
7127,490234	-61,192871
7130,181885	-59,705776
7132,873535	-61,895958
7135,565186	-69,255379
7138,256836	-70,006554
7140,948486	-65,479210
7143,640137	-66,900520
7146,331787	-61,256130
7149,023438	-61,568115
7151,715088	-62,800415
7154,406738	-65,878601
7157,098389	-70,872032
7159,790039	-72,721039
7162,481689	-69,012383
7165,173340	-66,566452
7167,864990	-63,067997
7170,556641	-58,298470
7173,248291	-60,571007
7175,939941	-67,894150
7178,631592	-77,467186
7181,323242	-82,574318
7184,014893	-80,347931
7186,706543	-84,526047
7189,398193	-86,414200
7192,089844	-90,764229
7194,781494	-94,197647
7197,473145	-98,102417
7200,164795	-84,411308
7202,856445	-82,006920
7205,548096	-80,861237
7208,239746	-77,418663
7210,931396	-77,682343
7213,623047	-77,516136
7216,314697	-71,749863
7219,006348	-68,494972
7221,697998	-67,366295
7224,389648	-67,965561
7227,081299	-68,779137
7229,772949	-67,616776
7232,464600	-68,198181
7235,156250	-69,271736
7237,847900	-66,844025
7240,539551	-65,758110
7243,231201	-65,801201
7245,922852	-64,353607
7248,614502	-64,466728
7251,306152	-62,031841
7253,997803	-63,248589
7256,689453	-64,495361
7259,381104	-63,168644
7262,072754	-63,175972
7264,764404	-64,937462
7267,456055	-61,987591
7270,147705	-60,517311
7272,839355	-61,024815
7275,531006	-61,726120
7278,222656	-63,294376
7280,914307	-67,252510
7283,605957	-66,992577
7286,297607	-65,663239
7288,989258	-71,090477
7291,680908	-76,601257
7294,372559	-73,540611
7297,064209	-74,121880
7299,755859	-74,858437
7302,447510	-76,417358
7305,139160	-79,388802
7307,830811	-85,599106
7310,522461	-87,150284
7313,214111	-89,684311
7315,905762	-86,495438
7318,597412	-78,372505
7321,289062	-76,767441
7323,980713	-71,726280
7326,672363	-67,546654
7329,364014	-68,417076
7332,055664	-73,133804
7334,747314	-67,177345
7337,438965	-65,302582
7340,130615	-65,372559
7342,822266	-67,646927
7345,513916	-72,354874
7348,205566	-74,384644
7350,897217	-75,535210
7353,588867	-70,972122
7356,280518	-65,458527
7358,972168	-62,555424
7361,663818	-63,078873
7364,355469	-61,305634
7367,047119	-62,500736
7369,738770	-62,882214
7372,430420	-57,154552
7375,122070	-62,521690
7377,813721	-60,353889
7380,505371	-62,385654
7383,197021	-65,846581
7385,888672	-65,864952
7388,580322	-62,854465
7391,271973	-54,611237
7393,963623	-61,300022
7396,655273	-51,427822
7399,346924	-55,882687
7402,038574	-52,954292
7404,730225	-52,381084
7407,421875	-54,606491
7410,113525	-53,695087
7412,805176	-52,610607
7415,496826	-54,145329
7418,188477	-58,463932
7420,880127	-56,302132
7423,571777	-53,915154
7426,263428	-55,659386
7428,955078	-53,146248
7431,646729	-48,884686
7434,338379	-51,644772
7437,030029	-38,587296
7439,721680	-36,806492
7442,413330	-43,974182
7445,104980	-49,915649
7447,796631	-48,308590
7450,488281	-54,063225
7453,179932	-59,355129
7455,871582	-57,747028
7458,563232	-58,269077
7461,254883	-54,298889
7463,946533	-56,830692
7466,638184	-58,885857
7469,329834	-61,399044
7472,021484	-58,647999
7474,713135	-57,090298
7477,404785	-55,621593
7480,096436	-59,547840
7482,788086	-61,381298
7485,479736	-67,869934
7488,171387	-68,054779
7490,863037	-64,574623
7493,554688	-60,591705
7496,246338	-60,969158
7498,937988	-66,081711
7501,629639	-67,922791
7504,321289	-64,065277
7507,012939	-65,328819
7509,704590	-66,661125
7512,396240	-67,407852
7515,087891	-63,755283
7517,779541	-70,501785
7520,471191	-78,256355
7523,162842	-77,451111
7525,854492	-85,792015
7528,546143	-77,654343
7531,237793	-80,600853
7533,929443	-77,556793
7536,621094	-76,578880
7539,312744	-72,275124
7542,004395	-71,354958
7544,696045	-76,685371
7547,387695	-82,849106
7550,079346	-82,149094
7552,770996	-81,466034
7555,462646	-81,486626
7558,154297	-81,571259
7560,845947	-80,530273
7563,537598	-75,126328
7566,229248	-70,433380
7568,920898	-71,909264
7571,612549	-82,956436
7574,304199	-91,440681
7576,995850	-91,756721
7579,687500	-92,290565
7582,379150	-87,841522
7585,070801	-83,941582
7587,762451	-84,391479
7590,454102	-73,629654
7593,145752	-73,346062
7595,837402	-81,262344
7598,529053	-77,600319
7601,220703	-78,524025
7603,912354	-76,642128
7606,604004	-74,203896
7609,295654	-73,004425
7611,987305	-72,972672
7614,678955	-72,173134
7617,370605	-71,598541
7620,062256	-71,071358
7622,753906	-70,347496
7625,445557	-69,455177
7628,137207	-69,600037
7630,828857	-70,262459
7633,520508	-70,709297
7636,212158	-71,010101
7638,903809	-72,013710
7641,595459	-72,205383
7644,287109	-71,302185
7646,978760	-70,045616
7649,670410	-72,741600
7652,362061	-72,469315
7655,053711	-74,623001
7657,745361	-76,471191
7660,437012	-78,818260
7663,128662	-78,943626
7665,820312	-72,612907
7668,511963	-67,544182
7671,203613	-71,426659
7673,895264	-76,047249
7676,586914	-71,629326
7679,278564	-72,208023
7681,970215	-76,182358
7684,661865	-75,556213
7687,353516	-77,617691
7690,045166	-75,060043
7692,736816	-78,558701
7695,428467	-80,126488
7698,120117	-76,439194
7700,811768	-79,625412
7703,503418	-74,686966
7706,195068	-75,763489
7708,886719	-72,663574
7711,578369	-72,226044
7714,270020	-78,851776
7716,961670	-78,120308
7719,653320	-71,786354
7722,344971	-69,264778
7725,036621	-72,331772
7727,728271	-67,569321
7730,419922	-66,201263
7733,111572	-64,384506
7735,803223	-64,137100
7738,494873	-68,174332
7741,186523	-65,745407
7743,878174	-65,630318
7746,569824	-69,431320
7749,261475	-63,599537
7751,953125	-63,613464
7754,644775	-65,205055
7757,336426	-63,443920
7760,028076	-56,968128
7762,719727	-51,685326
7765,411377	-53,534679
7768,103027	-55,645359
7770,794678	-62,698635
7773,486328	-61,108940
7776,177979	-59,765728
7778,869629	-66,937675
7781,561279	-58,230900
7784,252930	-56,089184
7786,944580	-51,493923
7789,636230	-50,062866
7792,327881	-53,392124
7795,019531	-55,601406
7797,711182	-51,601902
7800,402832	-49,352695
7803,094482	-54,344780
7805,786133	-44,667786
7808,477783	-32,808903
7811,169434	-30,835907
7813,861084	-34,670055
7816,552734	-42,593990
7819,244385	-44,776737
7821,936035	-46,054363
7824,627686	-51,160614
7827,319336	-51,280842
7830,010986	-54,773338
7832,702637	-52,913628
7835,394287	-54,619419
7838,085938	-54,313091
7840,777588	-57,445824
7843,469238	-63,188816
7846,160889	-65,074608
7848,852539	-60,386055
7851,544189	-60,125935
7854,235840	-59,830063
7856,927490	-63,349331
7859,619141	-63,099453
7862,310791	-59,425350
7865,002441	-57,150227
7867,694092	-58,799637
7870,385742	-59,878399
7873,077393	-63,820408
7875,769043	-72,066872
7878,460693	-67,764275
7881,152344	-65,780304
7883,843994	-65,434746
7886,535645	-67,189560
7889,227295	-70,219597
7891,918945	-70,008591
7894,610596	-76,545609
7897,302246	-70,683121
7899,993896	-68,774734
7902,685547	-72,404694
7905,377197	-71,473083
7908,068848	-69,964226
7910,760498	-71,498138
7913,452148	-72,873825
7916,143799	-73,123955
7918,835449	-72,740295
7921,527100	-72,181412
7924,218750	-69,914528
7926,910400	-69,536087
7929,602051	-71,894073
7932,293701	-71,520935
7934,985352	-70,093750
7937,677002	-71,009216
7940,368652	-70,201393
7943,060303	-71,485489
7945,751953	-71,296364
7948,443604	-70,433319
7951,135254	-70,172958
7953,826904	-71,055305
7956,518555	-66,177124
7959,210205	-65,923119
7961,901855	-68,838760
7964,593506	-75,753220
7967,285156	-69,240677
7969,976807	-65,576721
7972,668457	-68,224846
7975,360107	-74,171776
7978,051758	-71,392616
7980,743408	-62,909428
7983,435059	-57,573029
7986,126709	-59,438404
7988,818359	-62,067410
7991,510010	-57,280563
7994,201660	-59,888428
7996,893311	-66,610443
7999,584961	-59,219826
8002,276611	-53,809917
8004,968262	-57,069706
8007,659912	-63,232296
8010,351562	-61,817402
8013,043213	-65,399635
8015,734863	-62,394489
8018,426514	-60,880070
8021,118164	-64,447487
8023,809814	-61,878944
8026,501465	-64,284615
8029,193115	-73,116348
8031,884766	-66,035324
8034,576416	-66,663368
8037,268066	-70,743896
8039,959717	-74,750313
8042,651367	-71,952652
8045,343018	-69,166809
8048,034668	-70,443016
8050,726318	-73,109596
8053,417969	-67,513130
8056,109619	-72,008041
8058,801270	-73,902443
8061,492920	-73,717651
8064,184570	-76,894836
8066,876221	-78,504852
8069,567871	-70,796516
8072,259521	-68,982430
8074,951172	-71,428711
8077,642822	-75,130058
8080,334473	-69,840446
8083,026123	-65,396904
8085,717773	-68,036911
8088,409424	-73,492661
8091,101074	-78,699890
8093,792725	-80,349380
8096,484375	-71,943542
8099,176025	-66,853874
8101,867676	-67,621872
8104,559326	-70,283882
8107,250977	-71,338943
8109,942627	-65,514900
8112,634277	-64,428230
8115,325928	-69,838020
8118,017578	-72,705162
8120,709229	-64,846176
8123,400879	-61,477352
8126,092529	-62,493889
8128,784180	-59,463463
8131,475830	-59,867275
8134,167480	-56,251118
8136,859131	-56,619473
8139,550781	-65,244713
8142,242432	-55,972466
8144,934082	-59,967121
8147,625732	-54,223267
8150,317383	-52,704430
8153,009033	-62,864620
8155,700684	-54,570007
8158,392334	-55,903122
8161,083984	-56,612812
8163,775635	-52,500858
8166,467285	-52,204849
8169,158936	-53,112106
8171,850586	-55,580769
8174,542236	-52,161182
8177,233887	-50,999027
8179,925537	-45,341717
8182,617188	-33,579098
8185,308838	-28,763708
8188,000488	-33,300900
8190,692139	-44,508442
8193,383789	-52,037067
8196,075439	-55,018913
8198,767090	-52,371479
8201,458740	-61,487091
8204,150391	-60,421837
8206,842041	-58,148026
8209,533691	-56,198620
8212,225342	-56,773148
8214,916992	-63,096607
8217,608643	-60,068954
8220,300293	-60,241661
8222,991943	-60,286091
8225,683594	-58,241734
8228,375244	-60,304909
8231,066895	-58,665035
8233,758545	-58,475594
8236,450195	-62,734562
8239,141846	-70,011330
8241,833496	-72,574310
8244,525146	-71,075783
8247,216797	-67,784538
8249,908447	-65,071335
8252,600098	-67,017387
8255,291748	-66,204674
8257,983398	-65,807785
8260,675049	-68,967934
8263,366699	-72,140465
8266,058350	-68,244316
8268,750000	-69,715294
8271,441650	-69,771744
8274,133301	-65,119644
8276,824951	-66,405891
8279,516602	-74,866951
8282,208252	-73,289436
8284,899902	-73,348534
8287,591553	-73,343376
8290,283203	-76,367050
8292,974854	-76,392143
8295,666504	-72,319366
8298,358154	-76,173073
8301,049805	-79,693939
8303,741455	-70,808197
8306,433105	-65,687843
8309,124756	-66,949852
8311,816406	-75,713768
8314,508057	-75,033249
8317,199707	-70,759163
8319,891357	-74,007843
8322,583008	-72,257698
8325,274658	-69,077553
8327,966309	-69,157539
8330,657959	-68,543678
8333,349609	-64,175964
8336,041260	-62,701157
8338,732910	-64,909622
8341,424561	-70,710884
8344,116211	-64,522186
8346,807861	-59,479137
8349,499512	-58,088772
8352,191162	-58,832207
8354,882812	-62,830124
8357,574463	-63,406830
8360,266113	-62,627068
8362,957764	-62,499977
8365,649414	-64,729225
8368,341064	-61,360344
8371,032715	-58,439575
8373,724365	-57,941795
8376,416016	-56,250710
8379,107666	-57,694118
8381,799316	-60,616787
8384,490967	-64,063126
8387,182617	-60,631180
8389,874268	-59,843811
8392,565918	-64,159210
8395,257568	-62,800892
8397,949219	-61,518024
8400,640869	-62,805664
8403,332520	-66,927528
8406,024170	-64,284790
8408,715820	-68,309593
8411,407471	-69,606033
8414,099121	-66,658035
8416,790771	-70,792923
8419,482422	-72,487495
8422,174072	-70,681686
8424,865723	-69,025482
8427,557373	-69,293892
8430,249023	-70,499481
8432,940674	-70,469391
8435,632324	-71,759521
8438,323975	-65,449020
8441,015625	-64,704674
8443,707275	-71,354332
8446,398926	-74,417274
8449,090576	-66,418495
8451,782227	-67,070442
8454,473877	-70,863419
8457,165527	-70,497520
8459,857178	-65,963509
8462,548828	-70,484230
8465,240479	-63,269737
8467,932129	-64,187836
8470,623779	-65,371582
