Fréquence (Hz)	Niveau (dB)
519,488525	-66,077568
522,180176	-66,608231
524,871826	-63,710186
527,563477	-62,299969
530,255127	-58,716507
532,946777	-58,655445
535,638428	-65,200676
538,330078	-58,890591
541,021729	-57,579773
543,713379	-56,523186
546,405029	-57,836395
549,096680	-58,650742
551,788330	-53,762985
554,479980	-51,963860
557,171631	-54,737755
559,863281	-55,048466
562,554932	-55,546028
565,246582	-56,278362
567,938232	-62,360722
570,629883	-61,561768
573,321533	-62,029892
576,013184	-63,957054
578,704834	-66,998329
581,396484	-58,281010
584,088135	-57,656452
586,779785	-61,119514
589,471436	-58,700703
592,163086	-62,921005
594,854736	-61,257492
597,546387	-64,414055
600,238037	-60,267506
602,929688	-59,533897
605,621338	-62,532837
608,312988	-65,317490
611,004639	-70,111702
613,696289	-71,900444
616,387939	-67,669983
619,079590	-61,411930
621,771240	-61,873260
624,462891	-64,543808
627,154541	-58,179096
629,846191	-57,715771
632,537842	-59,786259
635,229492	-59,858913
637,921143	-56,783287
640,612793	-57,196236
643,304443	-61,200394
645,996094	-69,539787
648,687744	-68,702248
651,379395	-71,185455
654,071045	-62,089317
656,762695	-64,263100
659,454346	-73,289124
662,145996	-64,651329
664,837646	-63,609322
667,529297	-65,531784
670,220947	-61,708347
672,912598	-61,590034
675,604248	-61,630287
678,295898	-62,830326
680,987549	-64,270813
683,679199	-65,942436
686,370850	-69,084846
689,062500	-71,489883
691,754150	-75,579422
694,445801	-79,885674
697,137451	-72,793655
699,829102	-65,365372
702,520752	-63,267948
705,212402	-62,195976
707,904053	-62,616131
710,595703	-64,875793
713,287354	-69,407341
715,979004	-69,798119
718,670654	-64,466766
721,362305	-67,278938
724,053955	-65,096237
726,745605	-60,625664
729,437256	-58,072849
732,128906	-61,019001
734,820557	-68,773430
737,512207	-65,755867
740,203857	-61,940048
742,895508	-66,252945
745,587158	-67,577049
748,278809	-65,918282
750,970459	-63,826439
753,662109	-65,769150
756,353760	-64,102501
759,045410	-63,356121
761,737061	-63,829559
764,428711	-63,666767
767,120361	-65,048836
769,812012	-67,428947
772,503662	-67,493324
775,195312	-67,934174
777,886963	-69,824226
780,578613	-76,256973
783,270264	-69,156776
785,961914	-69,514153
788,653564	-72,569901
791,345215	-74,001106
794,036865	-68,576042
796,728516	-68,682541
799,420166	-71,199684
802,111816	-64,460617
804,803467	-63,893143
807,495117	-68,739128
810,186768	-66,331413
812,878418	-63,316936
815,570068	-60,709278
818,261719	-59,406872
820,953369	-61,298664
823,645020	-58,046028
826,336670	-58,871548
829,028320	-62,974773
831,719971	-61,651669
834,411621	-63,026684
837,103271	-62,041199
839,794922	-61,113728
842,486572	-60,779217
845,178223	-60,387123
847,869873	-61,538197
850,561523	-65,498001
853,253174	-59,192280
855,944824	-57,081127
858,636475	-59,273663
861,328125	-62,026344
864,019775	-63,059963
866,711426	-62,980415
869,403076	-61,283146
872,094727	-56,394325
874,786377	-58,211670
877,478027	-59,674213
880,169678	-62,933247
882,861328	-64,352234
885,552979	-63,938042
888,244629	-65,384445
890,936279	-59,764652
893,627930	-59,890041
896,319580	-56,704311
899,011230	-56,250778
901,702881	-59,812435
904,394531	-60,438625
907,086182	-60,000504
909,777832	-54,870979
912,469482	-55,088684
915,161133	-64,119682
917,852783	-57,883762
920,544434	-56,583057
923,236084	-57,965904
925,927734	-55,198750
928,619385	-60,918495
931,311035	-58,111515
934,002686	-52,663605
936,694336	-50,863342
939,385986	-50,779915
942,077637	-50,604290
944,769287	-50,845581
947,460938	-47,627186
950,152588	-45,866684
952,844238	-46,154270
955,535889	-46,140160
958,227539	-48,806335
960,919189	-50,512081
963,610840	-42,619217
966,302490	-37,138176
968,994141	-19,101648
971,685791	-10,048619
974,377441	-12,853438
977,069092	-29,370354
979,760742	-50,408440
982,452393	-52,414101
985,144043	-44,875458
987,835693	-51,252560
990,527344	-52,589748
993,218994	-50,637550
995,910645	-48,583725
998,602295	-50,606800
1001,293945	-49,810875
1003,985596	-49,800648
1006,677246	-49,193691
1009,368896	-46,313583
1012,060547	-53,617966
1014,752197	-67,915718
1017,443848	-57,770252
1020,135498	-52,297466
1022,827148	-52,732704
1025,518799	-53,260334
1028,210449	-50,452835
1030,902100	-54,077366
1033,593750	-53,096649
1036,285400	-54,101360
1038,977051	-68,328926
1041,668701	-56,181629
1044,360352	-54,549824
1047,052002	-58,655434
1049,743652	-60,994709
1052,435303	-60,579239
1055,126953	-61,661747
1057,818604	-53,578297
1060,510254	-54,213512
1063,201904	-58,902428
1065,893555	-58,464314
1068,585205	-58,166065
1071,276855	-56,403404
1073,968506	-56,097996
1076,660156	-58,696407
1079,351807	-58,779667
1082,043457	-68,430923
1084,735107	-61,478455
1087,426758	-63,221790
1090,118408	-65,639275
1092,810059	-62,861286
1095,501709	-63,523567
1098,193359	-63,564438
1100,885010	-70,575592
1103,576660	-70,963654
1106,268311	-65,797493
1108,959961	-65,293205
1111,651611	-72,278946
1114,343262	-66,525513
1117,034912	-62,942184
1119,726562	-65,305641
1122,418213	-63,753613
1125,109863	-62,419060
1127,801514	-65,793991
1130,493164	-70,506058
1133,184814	-65,745102
1135,876465	-65,477097
1138,568115	-64,785973
1141,259766	-67,875130
1143,951416	-67,171875
1146,643066	-65,388321
1149,334717	-65,702209
1152,026367	-64,711800
1154,718018	-63,138744
1157,409668	-65,666794
1160,101318	-63,781631
1162,792969	-65,967560
1165,484619	-70,010269
1168,176270	-71,199013
1170,867920	-73,287186
1173,559570	-75,628944
1176,251221	-75,581261
1178,942871	-77,882484
1181,634521	-77,205605
1184,326172	-79,935425
1187,017822	-77,839783
1189,709473	-76,581078
1192,401123	-75,790436
1195,092773	-72,639908
1197,784424	-73,986565
1200,476074	-75,402328
1203,167725	-71,825264
1205,859375	-69,234428
1208,551025	-68,929581
1211,242676	-70,815964
1213,934326	-68,948181
1216,625977	-67,995308
1219,317627	-67,869606
1222,009277	-69,396034
1224,700928	-68,502205
1227,392578	-65,692612
1230,084229	-68,712936
1232,775879	-69,169510
1235,467529	-70,574974
1238,159180	-70,294518
1240,850830	-66,921295
1243,542480	-67,184708
1246,234131	-65,273109
1248,925781	-67,561646
1251,617432	-74,483826
1254,309082	-70,825806
1257,000732	-64,024895
1259,692383	-62,166729
1262,384033	-62,223736
1265,075684	-64,558006
1267,767334	-67,299370
1270,458984	-65,428329
1273,150635	-65,758728
1275,842285	-64,443497
1278,533936	-65,162514
1281,225586	-65,779335
1283,917236	-67,521103
1286,608887	-68,612328
1289,300537	-67,299553
1291,992188	-70,250854
1294,683838	-69,909515
1297,375488	-68,705269
1300,067139	-69,925003
1302,758789	-66,807831
1305,450439	-65,653160
1308,142090	-73,442139
1310,833740	-69,497101
1313,525391	-69,445663
1316,217041	-72,733505
1318,908691	-68,228203
1321,600342	-68,296822
1324,291992	-69,317360
1326,983643	-79,758423
1329,675293	-72,423462
1332,366943	-71,448997
1335,058594	-72,122414
1337,750244	-67,518959
1340,441895	-67,819611
1343,133545	-62,765247
1345,825195	-66,057213
1348,516846	-66,948746
1351,208496	-62,153698
1353,900146	-61,092274
1356,591797	-56,956039
1359,283447	-59,089493
1361,975098	-60,838612
1364,666748	-56,421825
1367,358398	-55,555649
1370,050049	-66,037674
1372,741699	-57,873756
1375,433350	-57,642021
1378,125000	-56,913677
1380,816650	-51,425259
1383,508301	-52,000301
1386,199951	-50,879219
1388,891602	-49,541588
1391,583252	-50,466263
1394,274902	-52,856953
1396,966553	-51,990669
1399,658203	-51,514214
1402,349854	-51,053280
1405,041504	-54,624275
1407,733154	-65,112930
1410,424805	-52,304108
1413,116455	-50,896694
1415,808105	-52,918758
1418,499756	-47,986691
1421,191406	-47,378433
1423,883057	-51,490025
1426,574707	-54,338955
1429,266357	-50,938419
1431,958008	-53,731251
1434,649658	-53,246391
1437,341309	-50,094166
1440,032959	-47,453365
1442,724609	-47,699100
1445,416260	-52,024368
1448,107910	-38,067886
1450,799561	-29,067884
1453,491211	-39,233315
1456,182861	-11,656834
1458,874512	-7,669376
1461,566162	-15,695683
1464,257812	-33,543774
1466,949463	-38,256973
1469,641113	-48,849297
1472,332764	-56,587936
1475,024414	-52,700333
1477,716064	-49,764874
1480,407715	-53,675995
1483,099365	-53,647861
1485,791016	-47,556442
1488,482666	-48,686291
1491,174316	-44,311047
1493,865967	-47,962547
1496,557617	-50,786747
1499,249268	-50,967911
1501,940918	-50,694660
1504,632568	-52,325665
1507,324219	-53,299450
1510,015869	-53,803875
1512,707520	-50,655571
1515,399170	-51,777870
1518,090820	-56,868755
1520,782471	-54,198833
1523,474121	-52,275043
1526,165771	-48,533932
1528,857422	-51,209381
1531,549072	-51,922089
1534,240723	-58,083141
1536,932373	-60,491631
1539,624023	-60,668289
1542,315674	-56,417080
1545,007324	-57,284966
1547,698975	-61,884480
1550,390625	-58,683308
1553,082275	-60,076283
1555,773926	-61,350834
1558,465576	-61,100315
1561,157227	-62,737110
1563,848877	-62,658463
1566,540527	-62,738571
1569,232178	-69,966057
1571,923828	-68,724258
1574,615479	-63,743290
1577,307129	-64,290321
1579,998779	-68,024925
1582,690430	-65,079628
1585,382080	-67,216484
1588,073730	-68,932693
1590,765381	-63,586586
1593,457031	-65,694946
1596,148682	-69,127319
1598,840332	-66,937370
1601,531982	-65,864555
1604,223633	-67,036209
1606,915283	-65,123314
1609,606934	-64,601967
1612,298584	-59,113026
1614,990234	-60,129124
1617,681885	-65,816963
1620,373535	-64,430473
1623,065186	-63,455414
1625,756836	-64,717491
1628,448486	-61,248505
1631,140137	-60,375732
1633,831787	-60,221058
1636,523438	-60,773785
1639,215088	-62,960075
1641,906738	-65,053421
1644,598389	-66,791023
1647,290039	-62,464249
1649,981689	-61,160988
1652,673340	-65,627785
1655,364990	-72,447212
1658,056641	-65,832443
1660,748291	-62,668365
1663,439941	-62,618225
1666,131592	-60,043144
1668,823242	-60,418430
1671,514893	-59,227776
1674,206543	-57,132446
1676,898193	-57,224506
1679,589844	-55,292671
1682,281494	-63,354221
1684,973145	-55,548580
1687,664795	-55,839577
1690,356445	-59,768993
1693,048096	-56,757133
1695,739746	-62,731178
1698,431396	-63,740017
1701,123047	-64,955818
1703,814697	-60,289368
1706,506348	-53,983112
1709,197998	-55,824554
1711,889648	-55,451557
1714,581299	-63,421570
1717,272949	-62,911518
1719,964600	-58,576050
1722,656250	-59,130402
1725,347900	-60,492905
1728,039551	-65,115379
1730,731201	-69,531433
1733,422852	-64,955589
1736,114502	-61,332279
1738,806152	-59,544579
1741,497803	-58,720646
1744,189453	-61,777431
1746,881104	-60,735653
1749,572754	-61,124386
1752,264404	-62,515366
1754,956055	-59,984383
1757,647705	-64,018173
1760,339355	-65,257217
1763,031006	-59,182003
1765,722656	-60,825459
1768,414307	-67,130104
1771,105957	-67,414795
1773,797607	-69,062927
1776,489258	-59,249435
1779,180908	-58,516697
1781,872559	-58,221012
1784,564209	-58,966171
1787,255859	-61,792774
1789,947510	-59,123146
1792,639160	-60,079590
1795,330811	-61,741829
1798,022461	-61,499374
1800,714111	-58,123596
1803,405762	-60,541821
1806,097412	-60,404640
1808,789062	-65,703781
1811,480713	-65,425247
1814,172363	-62,115349
1816,864014	-59,042244
1819,555664	-65,191193
1822,247314	-67,222672
1824,938965	-67,135902
1827,630615	-70,312767
1830,322266	-62,102413
1833,013916	-60,251225
1835,705566	-64,030869
1838,397217	-62,017574
1841,088867	-58,667351
1843,780518	-58,360645
1846,472168	-57,067020
1849,163818	-55,530811
1851,855469	-61,584148
1854,547119	-56,527122
1857,238770	-53,756958
1859,930420	-53,786224
1862,622070	-50,838528
1865,313721	-60,043106
1868,005371	-54,274082
1870,697021	-51,458778
1873,388672	-54,351635
1876,080322	-51,173138
1878,771973	-52,769466
1881,463623	-52,942055
1884,155273	-50,256031
1886,846924	-48,903179
1889,538574	-46,928173
1892,230225	-47,824284
1894,921875	-49,451347
1897,613525	-47,010143
1900,305176	-47,656967
1902,996826	-60,751259
1905,688477	-49,039692
1908,380127	-47,390926
1911,071777	-43,718498
1913,763428	-42,422585
1916,455078	-46,643459
1919,146729	-51,580132
1921,838379	-43,263039
1924,530029	-45,109642
1927,221680	-46,191139
1929,913330	-35,455093
1932,604980	-27,473856
1935,296631	-30,806904
1937,988281	-28,553436
1940,679932	-16,422354
1943,371582	-3,865230
1946,063232	-4,751871
1948,754883	-19,411392
1951,446533	-33,177189
1954,138184	-36,100136
1956,829834	-34,907089
1959,521484	-42,136677
1962,213135	-46,729702
1964,904785	-46,233753
1967,596436	-42,487816
1970,288086	-42,197136
1972,979736	-41,734272
1975,671387	-40,578960
1978,363037	-44,224163
1981,054688	-45,000870
1983,746338	-48,232071
1986,437988	-47,808628
1989,129639	-43,521545
1991,821289	-52,358101
1994,512939	-47,636086
1997,204590	-52,730751
1999,896240	-50,074749
2002,587891	-46,259670
2005,279541	-49,143467
2007,971191	-60,441452
2010,662842	-49,972366
2013,354492	-49,501396
2016,046143	-51,176399
2018,737793	-55,918339
2021,429443	-54,052486
2024,121094	-52,839470
2026,812744	-55,386288
2029,504395	-57,502014
2032,196045	-54,054283
2034,887695	-59,545597
2037,579346	-56,830338
2040,270996	-53,710377
2042,962646	-60,453499
2045,654297	-57,207279
2048,345947	-55,901630
2051,037598	-56,257828
2053,729248	-58,663017
2056,420898	-64,161217
2059,112549	-64,450378
2061,804199	-69,434464
2064,495850	-64,876862
2067,187500	-63,880386
2069,879150	-72,608658
2072,570801	-66,419121
2075,262451	-65,804779
2077,954102	-69,488106
2080,645752	-65,667580
2083,337402	-69,393265
2086,029053	-64,500824
2088,720703	-64,062668
2091,412354	-63,322277
2094,104004	-67,845352
2096,795654	-66,220100
2099,487305	-60,378422
2102,178955	-57,600594
2104,870605	-63,710499
2107,562256	-66,176308
2110,253906	-64,302818
2112,945557	-66,971359
2115,637207	-60,702137
2118,328857	-57,395355
2121,020508	-58,766571
2123,712158	-62,623539
2126,403809	-73,193901
2129,095459	-63,191525
2131,787109	-66,312561
2134,478760	-59,254719
2137,170410	-66,723518
2139,862061	-61,975777
2142,553711	-60,293423
2145,245361	-68,434959
2147,937012	-70,549561
2150,628662	-72,959839
2153,320312	-69,687828
2156,011963	-64,476341
2158,703613	-73,699463
2161,395264	-63,238670
2164,086914	-65,965698
2166,778564	-61,591579
2169,470215	-65,829567
2172,161865	-63,870117
2174,853516	-60,930073
2177,545166	-56,619339
2180,236816	-61,454281
2182,928467	-62,464191
2185,620117	-58,736450
2188,311768	-57,607613
2191,003418	-60,793148
2193,695068	-58,394466
2196,386719	-62,606239
2199,078369	-61,387436
2201,770020	-58,517887
2204,461670	-58,245155
2207,153320	-60,258553
2209,844971	-58,629559
2212,536621	-61,774803
2215,228271	-55,870262
2217,919922	-60,151768
2220,611572	-61,389378
2223,303223	-60,596157
2225,994873	-64,474632
2228,686523	-61,546478
2231,378174	-61,144211
2234,069824	-64,762024
2236,761475	-57,732288
2239,453125	-57,067055
2242,144775	-54,002575
2244,836426	-57,659611
2247,528076	-57,635944
2250,219727	-59,360573
2252,911377	-59,080906
2255,603027	-55,934761
2258,294678	-54,379368
2260,986328	-59,214844
2263,677979	-58,118610
2266,369629	-61,717419
2269,061279	-57,759911
2271,752930	-62,351059
2274,444580	-66,354950
2277,136230	-58,598431
2279,827881	-60,794601
2282,519531	-63,035557
2285,211182	-62,871010
2287,902832	-73,631912
2290,594482	-69,691254
2293,286133	-64,951035
2295,977783	-70,476624
2298,669434	-69,175919
2301,361084	-63,825573
2304,052734	-64,512260
2306,744385	-65,560028
2309,436035	-63,812038
2312,127686	-60,556286
2314,819336	-62,608749
2317,510986	-62,605141
2320,202637	-68,492630
2322,894287	-61,305561
2325,585938	-58,124130
2328,277588	-61,197083
2330,969238	-60,186680
2333,660889	-61,716991
2336,352539	-64,846130
2339,044189	-62,027946
2341,735840	-62,329510
2344,427490	-63,835491
2347,119141	-61,565025
2349,810791	-63,654461
2352,502441	-60,703079
2355,194092	-58,107426
2357,885742	-62,776478
2360,577393	-61,038574
2363,269043	-57,870716
2365,960693	-57,862865
2368,652344	-65,198036
2371,343994	-59,870163
2374,035645	-54,109940
2376,727295	-56,624260
2379,418945	-56,307156
2382,110596	-51,288124
2384,802246	-51,567200
2387,493896	-54,172668
2390,185547	-53,435471
2392,877197	-53,109211
2395,568848	-52,079304
2398,260498	-54,710243
2400,952148	-48,264950
2403,643799	-49,157822
2406,335449	-47,288734
2409,027100	-48,042053
2411,718750	-42,964565
2414,410400	-37,485813
2417,102051	-33,127998
2419,793701	-36,955414
2422,485352	-40,048416
2425,177002	-34,470993
2427,868652	-21,027395
2430,560303	-13,762943
2433,251953	-18,414803
2435,943604	-28,443819
2438,635254	-34,890945
2441,326904	-43,513577
2444,018555	-43,845718
2446,710205	-45,439388
2449,401855	-52,471069
2452,093506	-57,867153
2454,785156	-57,534595
2457,476807	-53,096802
2460,168457	-51,508553
2462,860107	-50,105293
2465,551758	-54,847691
2468,243408	-58,123676
2470,935059	-59,492905
2473,626709	-61,765408
2476,318359	-63,466957
2479,010010	-59,795509
2481,701660	-58,758770
2484,393311	-57,938637
2487,084961	-56,052395
2489,776611	-55,719582
2492,468262	-59,178661
2495,159912	-60,924847
2497,851562	-54,987091
2500,543213	-54,756756
2503,234863	-56,659325
2505,926514	-57,341858
2508,618164	-60,057861
2511,309814	-61,677658
2514,001465	-65,064445
2516,693115	-66,806305
2519,384766	-67,412727
2522,076416	-61,273460
2524,768066	-59,521614
2527,459717	-55,172226
2530,151367	-54,206463
2532,843018	-58,060272
2535,534668	-61,233070
2538,226318	-60,445595
2540,917969	-59,677284
2543,609619	-56,194683
2546,301270	-56,667957
2548,992920	-56,883835
2551,684570	-58,120415
2554,376221	-64,759834
2557,067871	-64,287735
2559,759521	-59,245487
2562,451172	-60,225826
2565,142822	-74,201233
2567,834473	-62,787048
2570,526123	-60,282719
2573,217773	-60,683922
2575,909424	-58,846378
2578,601074	-59,513710
2581,292725	-59,359749
2583,984375	-58,038628
2586,676025	-64,531090
2589,367676	-65,468285
2592,059326	-62,330956
2594,750977	-63,725407
2597,442627	-67,196899
2600,134277	-64,484016
2602,825928	-61,323799
2605,517578	-64,826553
2608,209229	-66,149277
2610,900879	-62,459591
2613,592529	-64,232918
2616,284180	-63,870411
2618,975830	-60,951553
2621,667480	-61,264858
2624,359131	-67,150589
2627,050781	-64,859367
2629,742432	-67,157875
2632,434082	-66,008850
2635,125732	-62,206516
2637,817383	-67,751076
2640,509033	-66,200775
2643,200684	-67,198593
2645,892334	-69,053162
2648,583984	-63,638336
2651,275635	-62,426403
2653,967285	-82,828796
2656,658936	-65,661919
2659,350586	-65,374695
2662,042236	-61,988186
2664,733887	-64,814713
2667,425537	-62,752270
2670,117188	-64,904770
2672,808838	-71,869461
2675,500488	-70,471458
2678,192139	-68,407021
2680,883789	-75,516899
2683,575439	-64,609650
2686,267090	-61,072380
2688,958740	-63,162411
2691,650391	-67,243813
2694,342041	-61,962757
2697,033691	-73,196098
2699,725342	-67,401474
2702,416992	-65,974541
2705,108643	-63,847084
2707,800293	-65,668167
2710,491943	-62,286327
2713,183594	-71,241783
2715,875244	-71,756828
2718,566895	-67,089752
2721,258545	-64,579971
2723,950195	-67,656464
2726,641846	-67,030647
2729,333496	-65,859055
2732,025146	-64,463898
2734,716797	-66,841713
2737,408447	-65,687035
2740,100098	-61,445572
2742,791748	-63,388435
2745,483398	-79,671883
2748,175049	-69,662346
2750,866699	-66,502655
2753,558350	-67,914215
2756,250000	-65,357155
2758,941650	-65,472160
2761,633301	-66,248611
2764,324951	-65,869720
2767,016602	-62,966377
2769,708252	-65,139374
2772,399902	-67,006912
2775,091553	-67,938583
2777,783203	-67,234421
2780,474854	-66,996391
2783,166504	-68,031647
2785,858154	-69,555565
2788,549805	-65,872879
2791,241455	-61,394623
2793,933105	-69,844284
2796,624756	-59,635624
2799,316406	-63,499332
2802,008057	-61,741329
2804,699707	-58,016094
2807,391357	-60,377846
2810,083008	-62,480392
2812,774658	-59,628132
2815,466309	-63,894161
2818,157959	-57,670494
2820,849609	-57,262951
2823,541260	-56,515995
2826,232910	-56,053066
2828,924561	-58,526371
2831,616211	-57,591015
2834,307861	-55,040737
2836,999512	-56,552547
2839,691162	-53,066814
2842,382812	-50,985142
2845,074463	-58,411716
2847,766113	-57,695679
2850,457764	-54,010201
2853,149414	-54,005005
2855,841064	-51,530384
2858,532715	-51,982681
2861,224365	-55,164665
2863,916016	-54,277477
2866,607666	-58,138550
2869,299316	-54,041183
2871,990967	-51,545868
2874,682617	-52,414925
2877,374268	-50,117733
2880,065918	-47,588898
2882,757568	-50,022411
2885,449219	-49,547390
2888,140869	-50,872559
2890,832520	-47,296364
2893,524170	-44,862408
2896,215820	-48,159855
2898,907471	-41,981060
2901,599121	-38,646057
2904,290771	-41,784111
2906,982422	-38,296982
2909,674072	-38,789875
2912,365723	-26,761173
2915,057373	-10,586645
2917,749023	-8,846648
2920,440674	-17,972879
2923,132324	-33,815891
2925,823975	-38,802986
2928,515625	-36,351822
2931,207275	-40,723713
2933,898926	-42,178860
2936,590576	-46,763943
2939,282227	-45,685829
2941,973877	-52,660358
2944,665527	-54,916687
2947,357178	-53,659771
2950,048828	-49,826008
2952,740479	-49,208260
2955,432129	-51,088947
2958,123779	-53,614853
2960,815430	-58,634808
2963,507080	-53,397648
2966,198730	-54,265453
2968,890381	-58,553673
2971,582031	-59,184639
2974,273682	-57,367001
2976,965332	-52,702038
2979,656982	-54,383274
2982,348633	-57,720291
2985,040283	-51,629086
2987,731934	-48,130890
2990,423584	-52,106541
2993,115234	-55,384579
2995,806885	-51,866226
2998,498535	-51,419334
3001,190186	-54,717823
3003,881836	-60,760319
3006,573486	-61,874187
3009,265137	-58,201275
3011,956787	-57,587738
3014,648438	-56,117821
3017,340088	-58,104256
3020,031738	-65,323128
3022,723389	-60,472374
3025,415039	-60,589211
3028,106689	-59,959278
3030,798340	-55,646988
3033,489990	-53,977356
3036,181641	-59,369133
3038,873291	-59,671711
3041,564941	-57,932743
3044,256592	-59,541779
3046,948242	-58,079376
3049,639893	-56,742672
3052,331543	-57,053326
3055,023193	-58,781284
3057,714844	-60,167393
3060,406494	-62,803234
3063,098145	-60,994705
3065,789795	-57,496738
3068,481445	-59,979507
3071,173096	-61,364220
3073,864746	-56,015827
3076,556396	-57,953457
3079,248047	-60,282505
3081,939697	-57,766953
3084,631348	-61,713562
3087,322998	-64,983002
3090,014648	-64,411140
3092,706299	-63,460480
3095,397949	-66,879982
3098,089600	-64,011612
3100,781250	-63,596176
3103,472900	-62,150497
3106,164551	-67,397827
3108,856201	-73,533546
3111,547852	-74,078354
3114,239502	-67,821182
3116,931152	-63,970871
3119,622803	-67,637817
3122,314453	-65,607803
3125,006104	-64,992691
3127,697754	-67,285164
3130,389404	-61,106133
3133,081055	-61,722809
3135,772705	-68,683708
3138,464355	-65,613205
3141,156006	-68,557167
3143,847656	-67,148949
3146,539307	-71,981728
3149,230957	-69,402138
3151,922607	-71,877312
3154,614258	-71,965263
3157,305908	-71,416756
3159,997559	-69,210495
3162,689209	-68,819557
3165,380859	-69,063332
3168,072510	-71,921425
3170,764160	-76,448715
3173,455811	-77,182320
3176,147461	-74,407867
3178,839111	-70,064484
3181,530762	-67,554939
3184,222412	-78,301773
3186,914062	-68,963188
3189,605713	-69,225662
3192,297363	-73,285034
3194,989014	-85,373299
3197,680664	-77,210861
3200,372314	-73,304596
3203,063965	-70,659889
3205,755615	-67,986496
3208,447266	-67,673988
3211,138916	-65,860703
3213,830566	-68,705872
