Fréquence (Hz)	Niveau (dB)
1711,889648	-49,801662
1717,272949	-49,300980
1722,656250	-50,817352
1728,039551	-42,336948
1733,422852	-39,475563
1738,806152	-42,817257
1744,189453	-49,564537
1749,572754	-52,022041
1754,956055	-51,252644
1760,339355	-49,442146
1765,722656	-47,267075
1771,105957	-37,788601
1776,489258	-28,883621
1781,872559	-15,422110
1787,255859	-8,935530
1792,639160	-10,624165
1798,022461	-18,275705
1803,405762	-33,052082
1808,789062	-38,902958
1814,172363	-45,314827
1819,555664	-47,302780
1824,938965	-46,802612
1830,322266	-46,593323
1835,705566	-48,514366
1841,088867	-50,861122
1846,472168	-50,178589
1851,855469	-48,988770
1857,238770	-57,348335
1862,622070	-61,246746
1868,005371	-49,562923
1873,388672	-48,959023
1878,771973	-57,003777
1884,155273	-57,650917
1889,538574	-57,602249
1894,921875	-55,938602
1900,305176	-58,508652
1905,688477	-59,630463
1911,071777	-55,523975
1916,455078	-55,406414
1921,838379	-55,025276
1927,221680	-44,820950
1932,604980	-43,143974
1937,988281	-40,214981
1943,371582	-42,863747
1948,754883	-39,394775
1954,138184	-45,301517
1959,521484	-45,715858
1964,904785	-53,288872
1970,288086	-50,678947
1975,671387	-53,836861
1981,054688	-55,544250
1986,437988	-50,280899
1991,821289	-51,697529
1997,204590	-59,842682
2002,587891	-56,679077
2007,971191	-53,864895
2013,354492	-56,761612
2018,737793	-57,314259
2024,121094	-56,389717
2029,504395	-54,077908
2034,887695	-52,503586
2040,270996	-59,883518
2045,654297	-57,048637
2051,037598	-54,981750
2056,420898	-50,882622
2061,804199	-53,154499
2067,187500	-58,702824
2072,570801	-58,220661
2077,954102	-60,727734
2083,337402	-57,413414
2088,720703	-56,087547
2094,104004	-66,640747
2099,487305	-56,634716
2104,870605	-57,076401
2110,253906	-54,346779
2115,637207	-55,795639
2121,020508	-61,979507
2126,403809	-56,416073
2131,787109	-53,399097
2137,170410	-54,058235
2142,553711	-59,063839
2147,937012	-63,318001
2153,320312	-52,745213
2158,703613	-53,236549
2164,086914	-54,017452
2169,470215	-60,565918
2174,853516	-56,083942
2180,236816	-59,936306
2185,620117	-57,374577
2191,003418	-53,313145
2196,386719	-47,449032
2201,770020	-48,862652
2207,153320	-49,022427
2212,536621	-47,200211
2217,919922	-38,601238
2223,303223	-36,909996
2228,686523	-26,383118
2234,069824	-15,282186
2239,453125	-14,048394
2244,836426	-22,446760
2250,219727	-33,791077
2255,603027	-44,107712
2260,986328	-49,003117
2266,369629	-46,692364
2271,752930	-49,313034
2277,136230	-48,894760
2282,519531	-48,345711
2287,902832	-52,378689
2293,286133	-53,903767
2298,669434	-58,518814
2304,052734	-55,220779
2309,436035	-53,825352
2314,819336	-55,582684
2320,202637	-57,674026
2325,585938	-63,413357
2330,969238	-64,206566
2336,352539	-63,646698
2341,735840	-63,104259
2347,119141	-59,316021
2352,502441	-65,411186
2357,885742	-61,516594
2363,269043	-60,804115
2368,652344	-70,359314
2374,035645	-67,823021
2379,418945	-75,441711
2384,802246	-66,854172
2390,185547	-64,599480
2395,568848	-61,503712
2400,952148	-66,445862
2406,335449	-72,573860
2411,718750	-57,185337
2417,102051	-47,811504
2422,485352	-43,772358
2427,868652	-41,646358
2433,251953	-41,410069
2438,635254	-43,054958
2444,018555	-46,432083
2449,401855	-48,586311
2454,785156	-51,203857
2460,168457	-58,573189
2465,551758	-60,244453
2470,935059	-54,658295
2476,318359	-57,924599
2481,701660	-64,120537
2487,084961	-59,266129
2492,468262	-65,814980
2497,851562	-59,126438
2503,234863	-59,071442
2508,618164	-61,505344
2514,001465	-65,552773
2519,384766	-75,547798
2524,768066	-63,642731
2530,151367	-64,494987
2535,534668	-62,749092
2540,917969	-63,938431
2546,301270	-64,249290
2551,684570	-68,636322
2557,067871	-69,207718
2562,451172	-67,550903
2567,834473	-67,530388
2573,217773	-69,543327
2578,601074	-70,133987
2583,984375	-71,009071
2589,367676	-62,463421
2594,750977	-69,496742
2600,134277	-58,018948
2605,517578	-60,360031
2610,900879	-54,080597
2616,284180	-50,900009
2621,667480	-49,432064
2627,050781	-52,937923
2632,434082	-55,681652
2637,817383	-59,591339
2643,200684	-51,463676
2648,583984	-51,043301
2653,967285	-47,710457
2659,350586	-39,796326
2664,733887	-34,872074
2670,117188	-33,878365
2675,500488	-23,434677
2680,883789	-14,607990
2686,267090	-16,870972
2691,650391	-26,001127
2697,033691	-37,270279
2702,416992	-39,041340
2707,800293	-49,835278
2713,183594	-47,625462
2718,566895	-48,644924
2723,950195	-48,357174
2729,333496	-53,796684
2734,716797	-55,207970
2740,100098	-54,423378
2745,483398	-54,524353
2750,866699	-50,331360
2756,250000	-53,834942
2761,633301	-57,994312
2767,016602	-61,825008
2772,399902	-62,035912
2777,783203	-60,974323
2783,166504	-62,049187
2788,549805	-57,722351
2793,933105	-57,750488
2799,316406	-54,909721
2804,699707	-55,172157
2810,083008	-55,313122
2815,466309	-54,726494
2820,849609	-55,685791
2826,232910	-53,239822
2831,616211	-54,087444
2836,999512	-57,306992
2842,382812	-57,460388
2847,766113	-59,158264
2853,149414	-60,089867
2858,532715	-59,540424
2863,916016	-61,077446
2869,299316	-61,162724
2874,682617	-64,880051
2880,065918	-64,196907
2885,449219	-62,233547
2890,832520	-61,702190
2896,215820	-66,341484
2901,599121	-62,006901
2906,982422	-56,078739
2912,365723	-55,224689
2917,749023	-55,658794
2923,132324	-54,646671
2928,515625	-58,286922
2933,898926	-54,916668
2939,282227	-55,137714
2944,665527	-49,882854
2950,048828	-55,162518
2955,432129	-65,272308
2960,815430	-63,230354
2966,198730	-61,765831
2971,582031	-59,023243
2976,965332	-58,549599
2982,348633	-61,631187
2987,731934	-63,198769
2993,115234	-64,118561
2998,498535	-69,046478
3003,881836	-71,042191
3009,265137	-68,858269
3014,648438	-66,173080
3020,031738	-63,743736
3025,415039	-61,098492
3030,798340	-59,485527
3036,181641	-61,469860
3041,564941	-63,525227
3046,948242	-56,250401
3052,331543	-54,281384
3057,714844	-59,857002
3063,098145	-59,561901
3068,481445	-53,220730
3073,864746	-53,797466
3079,248047	-50,158936
3084,631348	-49,018250
3090,014648	-48,125057
3095,397949	-48,283573
3100,781250	-46,419449
3106,164551	-39,500843
3111,547852	-34,496132
3116,931152	-28,906366
3122,314453	-27,166639
3127,697754	-12,479805
3133,081055	-11,635606
3138,464355	-19,177427
3143,847656	-29,698624
3149,230957	-40,333702
3154,614258	-47,763039
3159,997559	-43,053417
3165,380859	-41,468468
3170,764160	-44,645779
3176,147461	-51,167351
3181,530762	-50,168194
3186,914062	-51,818909
3192,297363	-47,277645
3197,680664	-48,594677
3203,063965	-47,961704
3208,447266	-49,856499
3213,830566	-57,184700
3219,213867	-52,849190
3224,597168	-54,341885
3229,980469	-56,159557
3235,363770	-58,798103
3240,747070	-58,463768
3246,130371	-60,137825
3251,513672	-64,770607
3256,896973	-67,349495
3262,280273	-71,259659
3267,663574	-64,106247
3273,046875	-59,085484
3278,430176	-61,864376
3283,813477	-65,944099
3289,196777	-61,596684
3294,580078	-63,440361
3299,963379	-62,311466
3305,346680	-61,852455
3310,729980	-62,858456
3316,113281	-64,956337
3321,496582	-66,478027
3326,879883	-67,319183
3332,263184	-65,442871
3337,646484	-73,817688
3343,029785	-72,003899
3348,413086	-63,445927
3353,796387	-60,295769
3359,179688	-64,805885
3364,562988	-64,517288
3369,946289	-59,575325
3375,329590	-61,041386
3380,712891	-60,690292
3386,096191	-57,877853
3391,479492	-55,513977
3396,862793	-64,432915
3402,246094	-53,130589
3407,629395	-53,562428
3413,012695	-56,978733
3418,395996	-54,600903
3423,779297	-50,668694
3429,162598	-55,021893
3434,545898	-60,055622
3439,929199	-60,850128
3445,312500	-63,490215
3450,695801	-63,678230
3456,079102	-63,621269
3461,462402	-62,764908
3466,845703	-58,247299
3472,229004	-58,051521
3477,612305	-58,978283
3482,995605	-52,626175
3488,378906	-51,627823
3493,762207	-55,176170
3499,145508	-64,753304
3504,528809	-62,365467
3509,912109	-59,797447
3515,295410	-64,638550
3520,678711	-59,429836
3526,062012	-54,536716
3531,445312	-49,708862
3536,828613	-49,550926
3542,211914	-49,897099
3547,595215	-46,729416
3552,978516	-39,985767
3558,361816	-30,960732
3563,745117	-29,734667
3569,128418	-30,755798
3574,511719	-29,489040
3579,895020	-26,717035
3585,278320	-19,717701
3590,661621	-19,731001
3596,044922	-29,781246
3601,428223	-38,784958
3606,811523	-47,900486
3612,194824	-47,188171
3617,578125	-45,548061
3622,961426	-44,817696
3628,344727	-46,770126
3633,728027	-52,247078
3639,111328	-54,109890
3644,494629	-55,454174
3649,877930	-53,834518
3655,261230	-56,265362
3660,644531	-60,784168
3666,027832	-74,430145
3671,411133	-62,330856
3676,794434	-59,763687
3682,177734	-56,868786
3687,561035	-56,643887
3692,944336	-60,220825
3698,327637	-53,656643
3703,710938	-53,903416
3709,094238	-63,330032
3714,477539	-65,292381
3719,860840	-65,167351
3725,244141	-72,807381
3730,627441	-64,832718
3736,010742	-68,687744
3741,394043	-73,850777
3746,777344	-68,696335
3752,160645	-65,447845
3757,543945	-71,481796
3762,927246	-63,263393
3768,310547	-63,838631
3773,693848	-63,027519
3779,077148	-64,106583
3784,460449	-62,228897
3789,843750	-63,182266
3795,227051	-66,236710
3800,610352	-61,946934
3805,993652	-70,306290
3811,376953	-68,463364
3816,760254	-69,373932
3822,143555	-63,185688
3827,526855	-67,782181
3832,910156	-65,770668
3838,293457	-64,754639
3843,676758	-62,834743
3849,060059	-59,351971
3854,443359	-58,507122
3859,826660	-59,479069
3865,209961	-60,667622
3870,593262	-64,075562
3875,976562	-59,412483
3881,359863	-56,451595
3886,743164	-54,662621
3892,126465	-57,602974
3897,509766	-66,186707
3902,893066	-59,965714
3908,276367	-57,140213
3913,659668	-54,005665
3919,042969	-49,673843
3924,426270	-53,824451
3929,809570	-62,881733
3935,192871	-56,214596
3940,576172	-63,451088
3945,959473	-62,966324
3951,342773	-55,885220
3956,726074	-53,510098
3962,109375	-53,709499
3967,492676	-60,253555
3972,875977	-56,534302
3978,259277	-55,706081
3983,642578	-52,788929
3989,025879	-49,790524
3994,409180	-41,169773
3999,792480	-36,551243
4005,175781	-35,091946
4010,559082	-35,829887
4015,942383	-31,521715
4021,325684	-16,246906
4026,708984	-14,413589
4032,092285	-21,495672
4037,475586	-28,389412
4042,858887	-32,833828
4048,242188	-41,127308
4053,625488	-48,068859
4059,008789	-43,091354
4064,392090	-48,466980
4069,775391	-51,542191
4075,158691	-56,778931
4080,541992	-52,836754
4085,925293	-55,819012
4091,308594	-54,936222
4096,691895	-54,329376
4102,075195	-56,086586
4107,458496	-56,282845
4112,841797	-56,162392
4118,225098	-61,902023
4123,608398	-57,388870
4128,991699	-63,096844
4134,375000	-56,935936
4139,758301	-62,570564
4145,141602	-60,910938
4150,524902	-57,186440
4155,908203	-56,819374
4161,291504	-61,268898
4166,674805	-58,689522
4172,058105	-59,271046
4177,441406	-66,851196
4182,824707	-70,035561
4188,208008	-69,175880
4193,591309	-69,939575
4198,974609	-65,055763
4204,357910	-61,545029
4209,741211	-57,812450
4215,124512	-57,579025
4220,507812	-57,654293
4225,891113	-60,231094
4231,274414	-60,773655
4236,657715	-62,930676
4242,041016	-65,628281
4247,424316	-65,889015
4252,807617	-70,249481
4258,190918	-63,996284
4263,574219	-58,556446
4268,957520	-61,251522
4274,340820	-67,030746
4279,724121	-63,229816
4285,107422	-63,614532
4290,490723	-63,423016
4295,874023	-70,239212
4301,257324	-70,522476
4306,640625	-65,066063
4312,023926	-64,672844
4317,407227	-63,571732
4322,790527	-60,928825
4328,173828	-57,237724
4333,557129	-59,758617
4338,940430	-63,942970
4344,323730	-59,732201
4349,707031	-59,206326
4355,090332	-59,461590
4360,473633	-58,156658
4365,856934	-60,636940
4371,240234	-57,347885
4376,623535	-60,864700
4382,006836	-58,289314
4387,390137	-54,857143
4392,773438	-52,022774
4398,156738	-52,831280
4403,540039	-54,252167
4408,923340	-54,696377
4414,306641	-53,676487
4419,689941	-58,408089
4425,073242	-55,164562
4430,456543	-46,863319
4435,839844	-46,903790
4441,223145	-49,587284
4446,606445	-42,436337
4451,989746	-38,328846
4457,373047	-37,469395
4462,756348	-25,977362
4468,139648	-19,839966
4473,522949	-21,988321
4478,906250	-35,270260
4484,289551	-40,793484
4489,672852	-41,452873
4495,056152	-43,716541
4500,439453	-51,762943
4505,822754	-52,989433
4511,206055	-51,939278
4516,589355	-53,522583
4521,972656	-54,191429
4527,355957	-53,710335
4532,739258	-52,851574
4538,122559	-52,854912
4543,505859	-54,850002
4548,889160	-59,192841
4554,272461	-65,016731
4559,655762	-56,804142
4565,039062	-55,912762
4570,422363	-57,093605
4575,805664	-57,988083
4581,188965	-60,539074
4586,572266	-59,041840
4591,955566	-56,588535
4597,338867	-61,284828
4602,722168	-63,949268
4608,105469	-67,138023
4613,488770	-65,598183
4618,872070	-63,520012
4624,255371	-62,493233
4629,638672	-64,580254
4635,021973	-67,029427
4640,405273	-72,197136
4645,788574	-70,427971
4651,171875	-68,478302
4656,555176	-68,114807
4661,938477	-58,538483
4667,321777	-59,300301
4672,705078	-73,964386
4678,088379	-62,207138
4683,471680	-63,382481
4688,854980	-74,560005
4694,238281	-73,744247
4699,621582	-69,690414
4705,004883	-64,858795
4710,388184	-63,508633
4715,771484	-66,661430
4721,154785	-69,890465
4726,538086	-67,616905
4731,921387	-64,002235
4737,304688	-63,672005
4742,687988	-63,150948
4748,071289	-61,382420
4753,454590	-62,889103
4758,837891	-60,017769
4764,221191	-60,223972
4769,604492	-63,854847
4774,987793	-60,293243
4780,371094	-59,487480
4785,754395	-58,577690
4791,137695	-56,382221
4796,520996	-60,629929
4801,904297	-62,304062
4807,287598	-62,705215
4812,670898	-64,332535
4818,054199	-61,099361
4823,437500	-58,613068
4828,820801	-55,887493
4834,204102	-56,147930
4839,587402	-58,360451
4844,970703	-60,487484
4850,354004	-58,848240
4855,737305	-55,021542
4861,120605	-52,130054
4866,503906	-54,015198
4871,887207	-50,153236
4877,270508	-46,874851
4882,653809	-44,292816
4888,037109	-42,908440
4893,420410	-40,561375
4898,803711	-43,471798
4904,187012	-38,661507
4909,570312	-31,119659
4914,953613	-17,604389
4920,336914	-14,956984
4925,720215	-22,651892
4931,103516	-37,673134
4936,486816	-43,807316
4941,870117	-50,139126
4947,253418	-44,809280
4952,636719	-49,260349
4958,020020	-52,053802
4963,403320	-51,370403
4968,786621	-54,226883
4974,169922	-57,283504
4979,553223	-56,245777
4984,936523	-55,001068
4990,319824	-54,103573
4995,703125	-55,746593
5001,086426	-57,412842
5006,469727	-54,637352
5011,853027	-58,129868
5017,236328	-69,084953
5022,619629	-60,317966
5028,002930	-57,955784
5033,386230	-64,241081
5038,769531	-62,721138
5044,152832	-64,318497
5049,536133	-63,409489
5054,919434	-65,947838
5060,302734	-64,139961
5065,686035	-66,340759
5071,069336	-66,580727
5076,452637	-66,514427
5081,835938	-66,372017
5087,219238	-60,919331
5092,602539	-66,204948
5097,985840	-65,577965
5103,369141	-66,494606
5108,752441	-63,055748
5114,135742	-63,069710
5119,519043	-66,664314
5124,902344	-72,730309
5130,285645	-74,908165
5135,668945	-68,620262
5141,052246	-68,997398
5146,435547	-72,309753
5151,818848	-76,926567
5157,202148	-71,513489
5162,585449	-70,200226
5167,968750	-68,877777
5173,352051	-67,784622
5178,735352	-65,090546
5184,118652	-65,387199
5189,501953	-66,448280
5194,885254	-67,239197
5200,268555	-69,526581
5205,651855	-72,634377
5211,035156	-75,732224
5216,418457	-80,095238
5221,801758	-74,410942
5227,185059	-71,475136
5232,568359	-70,639114
5237,951660	-74,358658
5243,334961	-66,888985
5248,718262	-68,026009
5254,101562	-67,744331
5259,484863	-62,520153
5264,868164	-62,224537
5270,251465	-65,459976
5275,634766	-68,855354
5281,018066	-65,092590
5286,401367	-65,989815
5291,784668	-62,314308
5297,167969	-55,154854
5302,551270	-54,438198
5307,934570	-52,972637
5313,317871	-56,389587
5318,701172	-62,865208
5324,084473	-58,742764
5329,467773	-50,508865
5334,851074	-42,768387
5340,234375	-41,545052
5345,617676	-42,148689
5351,000977	-40,863716
5356,384277	-33,406796
5361,767578	-30,220551
5367,150879	-24,860317
5372,534180	-27,069193
5377,917480	-37,646748
5383,300781	-46,312504
5388,684082	-43,646046
5394,067383	-50,669983
5399,450684	-50,634041
5404,833984	-52,041950
5410,217285	-52,118893
5415,600586	-54,129379
5420,983887	-64,043381
5426,367188	-53,128330
5431,750488	-58,246098
5437,133789	-64,004524
5442,517090	-63,262276
5447,900391	-63,044861
5453,283691	-61,967201
5458,666992	-66,988007
5464,050293	-67,492630
5469,433594	-63,147038
5474,816895	-65,359230
5480,200195	-57,330860
5485,583496	-54,295967
5490,966797	-56,892262
5496,350098	-60,988152
5501,733398	-56,901264
5507,116699	-57,833576
5512,500000	-60,577549
5517,883301	-63,493187
5523,266602	-70,256012
5528,649902	-66,855537
5534,033203	-67,130775
5539,416504	-73,065811
5544,799805	-68,231827
5550,183105	-64,651314
5555,566406	-67,194725
5560,949707	-72,202667
5566,333008	-75,194031
5571,716309	-71,498581
5577,099609	-65,312553
5582,482910	-64,521454
5587,866211	-65,604416
5593,249512	-62,097572
5598,632812	-60,854584
5604,016113	-62,915848
5609,399414	-63,457813
5614,782715	-62,860580
5620,166016	-62,365875
5625,549316	-60,921379
5630,932617	-58,300819
5636,315918	-62,375122
5641,699219	-82,285583
5647,082520	-65,452003
5652,465820	-65,221245
5657,849121	-66,039879
5663,232422	-68,107323
5668,615723	-70,041481
5673,999023	-73,689308
5679,382324	-70,254234
5684,765625	-66,853539
5690,148926	-70,013557
5695,532227	-69,671494
5700,915527	-70,446945
5706,298828	-71,485214
5711,682129	-67,222404
5717,065430	-65,335114
5722,448730	-60,758007
5727,832031	-59,199924
5733,215332	-58,780602
5738,598633	-59,504246
5743,981934	-63,976196
5749,365234	-67,997665
5754,748535	-65,220192
5760,131836	-58,148533
5765,515137	-66,100189
5770,898438	-57,772713
5776,281738	-58,964100
5781,665039	-54,148872
5787,048340	-48,291172
5792,431641	-51,650925
5797,814941	-46,579521
5803,198242	-37,722897
5808,581543	-30,439449
5813,964844	-32,310059
5819,348145	-37,719975
5824,731445	-53,000134
5830,114746	-43,002930
5835,498047	-46,537926
5840,881348	-51,957748
5846,264648	-51,031734
5851,647949	-51,173824
5857,031250	-67,361786
5862,414551	-56,921654
5867,797852	-58,883892
5873,181152	-57,881821
5878,564453	-63,172237
5883,947754	-72,392242
5889,331055	-61,194508
5894,714355	-62,920296
5900,097656	-61,380474
5905,480957	-64,346420
5910,864258	-62,005482
5916,247559	-63,815735
5921,630859	-64,504669
5927,014160	-62,547226
5932,397461	-64,006012
5937,780762	-68,539688
5943,164062	-68,438148
5948,547363	-69,675972
5953,930664	-70,312393
5959,313965	-74,870125
5964,697266	-76,016808
5970,080566	-74,773819
5975,463867	-74,396751
5980,847168	-72,509941
5986,230469	-73,259781
5991,613770	-75,494576
5996,997070	-82,337029
6002,380371	-84,003578
6007,763672	-94,639488
6013,146973	-83,826042
6018,530273	-84,432365
6023,913574	-78,291847
6029,296875	-73,576141
6034,680176	-74,347893
6040,063477	-74,769363
6045,446777	-77,290527
6050,830078	-76,661194
6056,213379	-77,416382
6061,596680	-81,072708
6066,979980	-80,359703
6072,363281	-74,492775
6077,746582	-73,284882
6083,129883	-71,070717
6088,513184	-70,327644
6093,896484	-70,507393
6099,279785	-69,149925
6104,663086	-71,478645
6110,046387	-74,261719
6115,429688	-72,399689
6120,812988	-68,958748
6126,196289	-69,121826
6131,579590	-68,943092
6136,962891	-70,223434
6142,346191	-70,841827
6147,729492	-77,187935
6153,112793	-75,366318
6158,496094	-70,756012
6163,879395	-71,722359
6169,262695	-68,026787
6174,645996	-68,994820
6180,029297	-67,477394
6185,412598	-62,196579
6190,795898	-57,695301
6196,179199	-59,168098
6201,562500	-58,942547
6206,945801	-55,413292
6212,329102	-57,001125
6217,712402	-53,030830
6223,095703	-48,427425
6228,479004	-46,890900
6233,862305	-52,368507
6239,245605	-51,784863
6244,628906	-44,263874
6250,012207	-50,922215
6255,395508	-37,068462
6260,778809	-35,204205
6266,162109	-40,474174
6271,545410	-45,688908
6276,928711	-45,772278
6282,312012	-46,692711
6287,695312	-52,313953
6293,078613	-57,578995
6298,461914	-57,604904
6303,845215	-64,982811
6309,228516	-54,462399
6314,611816	-56,039749
6319,995117	-61,583893
6325,378418	-59,810780
6330,761719	-61,726654
6336,145020	-62,940392
6341,528320	-67,579361
