Fréquence (Hz)	Niveau (dB)
1701,123047	-42,226265
1703,814697	-45,716148
1706,506348	-44,660015
1709,197998	-49,029106
1711,889648	-47,086952
1714,581299	-46,006554
1717,272949	-49,032295
1719,964600	-54,017803
1722,656250	-52,473228
1725,347900	-49,778683
1728,039551	-48,549362
1730,731201	-51,543938
1733,422852	-55,654438
1736,114502	-55,976952
1738,806152	-53,912876
1741,497803	-54,000950
1744,189453	-52,690216
1746,881104	-57,292343
1749,572754	-50,778763
1752,264404	-49,550480
1754,956055	-55,786488
1757,647705	-57,203571
1760,339355	-57,779491
1763,031006	-55,464886
1765,722656	-58,359772
1768,414307	-62,162174
1771,105957	-60,204838
1773,797607	-58,131065
1776,489258	-58,074154
1779,180908	-68,470428
1781,872559	-63,458637
1784,564209	-57,976086
1787,255859	-56,144855
1789,947510	-57,981869
1792,639160	-59,826756
1795,330811	-57,780048
1798,022461	-56,986664
1800,714111	-57,586140
1803,405762	-54,917847
1806,097412	-51,402882
1808,789062	-52,605591
1811,480713	-57,309822
1814,172363	-57,176373
1816,864014	-54,854164
1819,555664	-56,681705
1822,247314	-58,099300
1824,938965	-60,659248
1827,630615	-63,320713
1830,322266	-58,794151
1833,013916	-57,701759
1835,705566	-60,331039
1838,397217	-62,567284
1841,088867	-56,928719
1843,780518	-57,309917
1846,472168	-62,051384
1849,163818	-63,704491
1851,855469	-59,415779
1854,547119	-60,170723
1857,238770	-57,320335
1859,930420	-60,776806
1862,622070	-58,145191
1865,313721	-56,184151
1868,005371	-60,219090
1870,697021	-60,405170
1873,388672	-60,325100
1876,080322	-58,956188
1878,771973	-60,497791
1881,463623	-61,672268
1884,155273	-59,660007
1886,846924	-59,133942
1889,538574	-59,629059
1892,230225	-57,582150
1894,921875	-55,356163
1897,613525	-57,449787
1900,305176	-59,759384
1902,996826	-58,593929
1905,688477	-57,030521
1908,380127	-54,791214
1911,071777	-53,880207
1913,763428	-55,188839
1916,455078	-56,518616
1919,146729	-57,114067
1921,838379	-52,431007
1924,530029	-52,225906
1927,221680	-55,986977
1929,913330	-57,583878
1932,604980	-53,484619
1935,296631	-54,738617
1937,988281	-55,570908
1940,679932	-57,491783
1943,371582	-55,933887
1946,063232	-55,563454
1948,754883	-55,610687
1951,446533	-54,762871
1954,138184	-58,233734
1956,829834	-58,077805
1959,521484	-55,821953
1962,213135	-52,337891
1964,904785	-56,487789
1967,596436	-56,684631
1970,288086	-57,964981
1972,979736	-53,557518
1975,671387	-56,110672
1978,363037	-54,907513
1981,054688	-51,466488
1983,746338	-48,688431
1986,437988	-53,568775
1989,129639	-54,106915
1991,821289	-48,739460
1994,512939	-49,727890
1997,204590	-48,235886
1999,896240	-49,294128
2002,587891	-46,452129
2005,279541	-46,581253
2007,971191	-48,451431
2010,662842	-41,418167
2013,354492	-35,609455
2016,046143	-32,736797
2018,737793	-24,124054
2021,429443	-15,072130
2024,121094	-9,601392
2026,812744	-11,340402
2029,504395	-23,212992
2032,196045	-32,567497
2034,887695	-34,425049
2037,579346	-36,107368
2040,270996	-44,430782
2042,962646	-44,909733
2045,654297	-47,732704
2048,345947	-44,807938
2051,037598	-43,320602
2053,729248	-43,199142
2056,420898	-46,420376
2059,112549	-46,060204
2061,804199	-46,721767
2064,495850	-46,746620
2067,187500	-50,460480
2069,879150	-52,523266
2072,570801	-56,536346
2075,262451	-54,498875
2077,954102	-55,111996
2080,645752	-57,566368
2083,337402	-57,360123
2086,029053	-53,944420
2088,720703	-52,028961
2091,412354	-52,502563
2094,104004	-53,789082
2096,795654	-49,113453
2099,487305	-49,790939
2102,178955	-54,721981
2104,870605	-54,808426
2107,562256	-55,098362
2110,253906	-58,992714
2112,945557	-60,470940
2115,637207	-64,642860
2118,328857	-61,410278
2121,020508	-57,317825
2123,712158	-53,595554
2126,403809	-55,398640
2129,095459	-58,563232
2131,787109	-55,569633
2134,478760	-56,542320
2137,170410	-63,246910
2139,862061	-66,266869
2142,553711	-56,769932
2145,245361	-55,847820
2147,937012	-59,235138
2150,628662	-54,213081
2153,320312	-58,303967
2156,011963	-62,037590
2158,703613	-58,039490
2161,395264	-55,902164
2164,086914	-54,271515
2166,778564	-55,634159
2169,470215	-55,962528
2172,161865	-55,306774
2174,853516	-57,801735
2177,545166	-60,029922
2180,236816	-59,806026
2182,928467	-60,137241
2185,620117	-61,304596
2188,311768	-62,413654
2191,003418	-58,440483
2193,695068	-58,733734
2196,386719	-55,492142
2199,078369	-53,068016
2201,770020	-54,313248
2204,461670	-56,870922
2207,153320	-63,742542
2209,844971	-61,557281
2212,536621	-59,669918
2215,228271	-60,625420
2217,919922	-58,709553
2220,611572	-55,337906
2223,303223	-55,344563
2225,994873	-60,191505
2228,686523	-62,582825
2231,378174	-58,369328
2234,069824	-57,368664
2236,761475	-57,080246
2239,453125	-59,057446
2242,144775	-57,271130
2244,836426	-56,173443
2247,528076	-60,527996
2250,219727	-58,179256
2252,911377	-66,330795
2255,603027	-58,732170
2258,294678	-58,047836
2260,986328	-58,103184
2263,677979	-58,822517
2266,369629	-57,141403
2269,061279	-57,447781
2271,752930	-59,106762
2274,444580	-58,061646
2277,136230	-56,861000
2279,827881	-59,669182
2282,519531	-62,425636
2285,211182	-59,151352
2287,902832	-63,324520
2290,594482	-56,797672
2293,286133	-50,870197
2295,977783	-48,250584
2298,669434	-53,389957
2301,361084	-57,195492
2304,052734	-52,437698
2306,744385	-56,120075
2309,436035	-56,008724
2312,127686	-51,212238
2314,819336	-50,116806
2317,510986	-51,032360
2320,202637	-52,354317
2322,894287	-48,548244
2325,585938	-48,048325
2328,277588	-51,195808
2330,969238	-51,646435
2333,660889	-53,290134
2336,352539	-51,948776
2339,044189	-50,308502
2341,735840	-50,291981
2344,427490	-42,480869
2347,119141	-36,407658
2349,810791	-37,296177
2352,502441	-35,172882
2355,194092	-28,425491
2357,885742	-19,182360
2360,577393	-15,503682
2363,269043	-16,559036
2365,960693	-21,513680
2368,652344	-30,481985
2371,343994	-35,378155
2374,035645	-36,870975
2376,727295	-39,448776
2379,418945	-40,422905
2382,110596	-42,744331
2384,802246	-48,950680
2387,493896	-55,329330
2390,185547	-55,745358
2392,877197	-53,229622
2395,568848	-52,271358
2398,260498	-56,399548
2400,952148	-57,555515
2403,643799	-52,209160
2406,335449	-49,402130
2409,027100	-55,242653
2411,718750	-57,335342
2414,410400	-52,659695
2417,102051	-54,695873
2419,793701	-56,291496
2422,485352	-54,055443
2425,177002	-53,921318
2427,868652	-54,751747
2430,560303	-53,993816
2433,251953	-51,761124
2435,943604	-52,565163
2438,635254	-56,469273
2441,326904	-53,599854
2444,018555	-53,137150
2446,710205	-60,131161
2449,401855	-55,700233
2452,093506	-52,977848
2454,785156	-57,909184
2457,476807	-56,640877
2460,168457	-57,245018
2462,860107	-55,835678
2465,551758	-58,577168
2468,243408	-57,127640
2470,935059	-58,851715
2473,626709	-63,758022
2476,318359	-61,257954
2479,010010	-60,795010
2481,701660	-60,619442
2484,393311	-62,246143
2487,084961	-61,830399
2489,776611	-57,503376
2492,468262	-58,205635
2495,159912	-62,244213
2497,851562	-59,908035
2500,543213	-60,508148
2503,234863	-65,089653
2505,926514	-65,729805
2508,618164	-61,355328
2511,309814	-59,069817
2514,001465	-62,881111
2516,693115	-65,717781
2519,384766	-65,026772
2522,076416	-66,180405
2524,768066	-61,754932
2527,459717	-62,449028
2530,151367	-64,171928
2532,843018	-59,252033
2535,534668	-61,425644
2538,226318	-61,894211
2540,917969	-58,513161
2543,609619	-54,268898
2546,301270	-57,226894
2548,992920	-60,786804
2551,684570	-60,092281
2554,376221	-61,119030
2557,067871	-57,342880
2559,759521	-55,453465
2562,451172	-57,848061
2565,142822	-56,684101
2567,834473	-59,221199
2570,526123	-63,957756
2573,217773	-60,848450
2575,909424	-59,313293
2578,601074	-57,814518
2581,292725	-56,722355
2583,984375	-55,870945
2586,676025	-57,167004
2589,367676	-61,311676
2592,059326	-63,554462
2594,750977	-60,805840
2597,442627	-56,771400
2600,134277	-57,214592
2602,825928	-59,665092
2605,517578	-57,765968
2608,209229	-53,439003
2610,900879	-57,007011
2613,592529	-55,448391
2616,284180	-55,254292
2618,975830	-55,627613
2621,667480	-52,679508
2624,359131	-58,681316
2627,050781	-60,721916
2629,742432	-52,880714
2632,434082	-52,575150
2635,125732	-53,288166
2637,817383	-55,902512
2640,509033	-54,347698
2643,200684	-55,891563
2645,892334	-52,857635
2648,583984	-53,608696
2651,275635	-51,127613
2653,967285	-51,238457
2656,658936	-55,174942
2659,350586	-53,268356
2662,042236	-55,196697
2664,733887	-49,697861
2667,425537	-49,896473
2670,117188	-49,403648
2672,808838	-49,320351
2675,500488	-50,660683
2678,192139	-42,174397
2680,883789	-39,412937
2683,575439	-38,828289
2686,267090	-35,625362
2688,958740	-35,558548
2691,650391	-32,699314
2694,342041	-26,166033
2697,033691	-23,833498
2699,725342	-16,492161
2702,416992	-13,487400
2705,108643	-19,139967
2707,800293	-33,092888
2710,491943	-37,627529
2713,183594	-39,748943
2715,875244	-40,761501
2718,566895	-44,650482
2721,258545	-51,916248
2723,950195	-50,807701
2726,641846	-51,870590
2729,333496	-55,457195
2732,025146	-60,691151
2734,716797	-54,499008
2737,408447	-47,880241
2740,100098	-51,094547
2742,791748	-56,981415
2745,483398	-56,747017
2748,175049	-55,246719
2750,866699	-51,296314
2753,558350	-57,536015
2756,250000	-59,739193
2758,941650	-62,135250
2761,633301	-64,525887
2764,324951	-54,319946
2767,016602	-53,125744
2769,708252	-59,135082
2772,399902	-58,661358
2775,091553	-57,112656
2777,783203	-59,353580
2780,474854	-60,484886
2783,166504	-55,849499
2785,858154	-59,295128
2788,549805	-63,895981
2791,241455	-57,930962
2793,933105	-56,825794
2796,624756	-57,726917
2799,316406	-57,475578
2802,008057	-57,818733
2804,699707	-54,583344
2807,391357	-53,244995
2810,083008	-53,213890
2812,774658	-58,147499
2815,466309	-58,643085
2818,157959	-57,538193
2820,849609	-59,617634
2823,541260	-62,341042
2826,232910	-63,191479
2828,924561	-63,423000
2831,616211	-56,711224
2834,307861	-56,744556
2836,999512	-57,097092
2839,691162	-59,525913
2842,382812	-56,531136
2845,074463	-58,866463
2847,766113	-57,714401
2850,457764	-65,428497
2853,149414	-63,452450
2855,841064	-80,466347
2858,532715	-59,979816
2861,224365	-59,628029
2863,916016	-61,228786
2866,607666	-56,755825
2869,299316	-55,224476
2871,990967	-61,194969
2874,682617	-63,820194
2877,374268	-62,167461
2880,065918	-64,436974
2882,757568	-62,438450
2885,449219	-57,182106
2888,140869	-57,400845
2890,832520	-60,043640
2893,524170	-60,206390
2896,215820	-60,474789
2898,907471	-61,866459
2901,599121	-60,314461
2904,290771	-57,976849
2906,982422	-59,264496
2909,674072	-61,837826
2912,365723	-62,757854
2915,057373	-63,027958
2917,749023	-61,412357
2920,440674	-63,499996
2923,132324	-68,445694
2925,823975	-64,276703
2928,515625	-59,090858
2931,207275	-57,147038
2933,898926	-59,817490
2936,590576	-61,601440
2939,282227	-59,763615
2941,973877	-59,374760
2944,665527	-57,343769
2947,357178	-54,798073
2950,048828	-57,170937
2952,740479	-58,795395
2955,432129	-57,001347
2958,123779	-57,742722
2960,815430	-57,980228
2963,507080	-57,433002
2966,198730	-55,366425
2968,890381	-55,671181
2971,582031	-57,082275
2974,273682	-54,784443
2976,965332	-50,710861
2979,656982	-51,491661
2982,348633	-51,203884
2985,040283	-51,744797
2987,731934	-55,087593
2990,423584	-54,189964
2993,115234	-53,733189
2995,806885	-56,743671
2998,498535	-54,899685
3001,190186	-51,479626
3003,881836	-51,302795
3006,573486	-54,312214
3009,265137	-49,578075
3011,956787	-47,887154
3014,648438	-43,098778
3017,340088	-41,481876
3020,031738	-41,652008
3022,723389	-41,783943
3025,415039	-43,065826
3028,106689	-37,889248
3030,798340	-27,546980
3033,489990	-22,145746
3036,181641	-20,799400
3038,873291	-19,060373
3041,564941	-20,329023
3044,256592	-29,369394
3046,948242	-44,392448
3049,639893	-41,087173
3052,331543	-43,198124
3055,023193	-47,562824
3057,714844	-46,695572
3060,406494	-47,222878
3063,098145	-51,199902
3065,789795	-54,881184
3068,481445	-54,180180
3071,173096	-55,981312
3073,864746	-57,612766
3076,556396	-57,983238
3079,248047	-58,360302
3081,939697	-56,775753
3084,631348	-59,841534
3087,322998	-58,189934
3090,014648	-65,818016
3092,706299	-59,620991
3095,397949	-54,337688
3098,089600	-56,006432
3100,781250	-61,116291
3103,472900	-62,632664
3106,164551	-64,010918
3108,856201	-65,188889
3111,547852	-66,449318
3114,239502	-65,618431
3116,931152	-66,200302
3119,622803	-63,386833
3122,314453	-61,147800
3125,006104	-61,929947
3127,697754	-65,029678
3130,389404	-70,580025
3133,081055	-71,296143
3135,772705	-65,903656
3138,464355	-60,858036
3141,156006	-60,450943
3143,847656	-60,477783
3146,539307	-58,886078
3149,230957	-57,586224
3151,922607	-63,626404
3154,614258	-64,625778
3157,305908	-64,572273
3159,997559	-66,635162
3162,689209	-70,114792
3165,380859	-58,670296
3168,072510	-59,456944
3170,764160	-63,891769
3173,455811	-62,216984
3176,147461	-61,621647
3178,839111	-60,539703
3181,530762	-65,810760
3184,222412	-67,767624
3186,914062	-71,568314
3189,605713	-71,164688
3192,297363	-68,763481
3194,989014	-66,301949
3197,680664	-67,657257
3200,372314	-70,896095
3203,063965	-75,003922
3205,755615	-72,304878
3208,447266	-66,995888
3211,138916	-67,215813
3213,830566	-68,690994
